Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;98779.080;1078.45;9513.270;82347.713;6.911;1737.34;714.76;
1;97315.896;1017.45;9513.270;80860.808;11.307;1554.98;671.10;
2;96594.528;1005.27;9513.270;80151.744;35.430;1494.39;661.92;
3;96768.117;1012.26;9513.270;80316.202;50.523;1481.38;659.94;
4;98002.584;1040.18;9513.270;81573.163;54.257;1491.68;676.52;
5;100769.994;1140.04;9513.270;84361.298;43.533;1663.15;728.78;
6;104624.664;1391.40;24438.562;73278.723;8.762;2336.05;855.16;
7;109316.972;1581.08;24438.562;77879.108;7.600;2409.48;1017.88;
8;113048.277;1667.29;20490.544;85606.580;11.511;2438.18;1090.95;
9;115207.985;1677.55;20490.544;87769.690;8.248;2477.10;1118.37;
10;115647.089;1681.29;20490.544;88186.708;5.866;2507.24;1116.03;
11;115157.945;1698.01;20490.544;87691.878;9.335;2532.03;1109.78;
12;114415.605;1679.13;20490.544;86933.528;10.963;2483.44;1099.86;
13;114298.163;1681.36;20490.544;86818.860;11.829;2476.03;1099.51;
14;113863.671;1677.51;20490.544;86362.571;8.221;2464.95;1123.72;
15;113757.774;1670.51;20490.544;86242.516;7.953;2471.75;1124.01;
16;114356.030;1667.89;20490.544;86842.504;5.983;2381.51;1116.57;
17;114818.544;1667.52;20490.544;87344.345;4.380;2432.56;1115.53;
18;114435.963;1664.59;38533.626;68945.331;22.058;2421.25;1115.22;
19;113033.413;1685.91;38533.626;67565.685;43.044;2411.38;1107.18;
20;110903.338;1650.92;38533.626;65450.206;69.782;2399.59;1015.69;
21;108291.500;1583.89;38533.626;63142.050;118.997;2329.96;897.75;
22;104389.382;1444.75;9513.270;88182.165;4.015;2327.74;864.00;
23;100791.544;1326.98;9513.270;84546.467;2.710;2323.18;858.68;
