Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;98227.060;1050.64;9513.270;81701.926;12.714;1516.19;771.67;
1;96598.087;999.25;9513.270;80060.985;18.294;1492.82;715.99;
2;96162.299;955.35;9513.270;79648.952;56.559;1300.73;682.07;
3;96313.208;973.08;9513.270;79798.757;68.557;1331.08;684.85;
4;97552.466;1013.23;9513.270;81077.126;77.280;1393.73;713.76;
5;100290.703;1112.41;9513.270;83828.835;55.263;1490.58;793.74;
6;103683.013;1307.93;24438.562;72274.445;16.235;1841.04;928.02;
7;108265.865;1599.88;24438.562;76842.189;14.942;2190.27;1058.10;
8;111899.298;1656.96;20490.544;84487.829;25.721;2271.70;1030.96;
9;113999.513;1668.97;20490.544;86620.517;5.908;2312.89;1023.00;
10;114303.716;1668.10;20490.544;86928.959;5.927;2320.27;1012.30;
11;113855.005;1674.66;20490.544;86455.298;5.441;2317.44;1013.53;
12;113280.449;1665.27;20490.544;85862.200;11.322;2300.69;1010.04;
13;113324.879;1654.66;20490.544;85895.038;10.501;2227.44;448.65;
14;113097.763;1656.30;20490.544;85657.118;7.098;2219.88;459.16;
15;113125.399;1638.78;20490.544;85682.629;8.006;2186.03;457.54;
16;113840.053;1651.32;20490.544;86403.867;3.436;2196.16;464.91;
17;114018.812;1650.25;20490.544;86629.517;2.310;2221.79;454.35;
18;113235.462;1666.53;38533.626;67812.767;16.800;2221.84;1058.11;
19;111777.289;1655.97;38533.626;66393.004;37.505;2205.48;1058.11;
20;109502.053;1611.57;38533.626;64124.596;70.669;2203.92;1058.11;
21;107430.437;1565.79;38533.626;62273.906;115.770;2310.12;1001.93;
22;103688.401;1383.58;9513.270;87445.634;2.229;2042.85;943.30;
23;100085.696;1133.98;9513.270;83783.219;2.094;1549.21;793.74;
