Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;92413.173;986.71;9513.270;75874.960;19.395;1612.12;679.67;
1;90938.243;934.51;9513.270;74418.543;57.375;1411.06;647.21;
2;90086.820;905.57;9513.270;73588.398;107.627;1227.41;620.93;
3;89814.188;881.35;9513.270;73331.990;131.342;1168.27;593.29;
4;90027.846;918.58;9513.270;73543.813;141.679;1244.73;628.98;
5;90897.134;941.18;9513.270;74380.603;115.524;1250.62;644.51;
6;91595.867;962.67;24438.562;60103.745;66.856;1340.33;663.85;
7;93279.334;1039.71;24438.562;61784.050;46.986;1443.56;716.77;
8;95572.841;1169.10;20490.544;68221.752;209.797;1712.65;818.04;
9;97487.283;1369.86;20490.544;70045.773;75.016;2077.82;933.30;
10;99331.293;1441.40;20490.544;71869.515;39.892;2156.24;1001.39;
11;100102.068;1454.82;20490.544;72631.074;32.083;2166.40;1024.67;
12;100225.012;1456.98;20490.544;72744.254;38.837;2158.41;1024.38;
13;100194.835;1459.51;20490.544;72730.066;40.450;2153.52;1016.66;
14;100595.300;1479.47;20490.544;73151.364;45.817;2152.24;1033.85;
15;101590.281;1479.20;20490.544;74160.184;39.556;2157.73;1028.52;
16;103504.494;1494.65;20490.544;76085.511;24.632;2128.33;1052.04;
17;104548.201;1513.45;20490.544;77142.290;7.748;2211.96;1053.78;
18;104324.443;1510.99;38533.626;58982.116;106.109;2216.97;1045.51;
19;103625.864;1502.84;38533.626;58293.412;124.744;2197.29;1038.09;
20;102410.134;1500.83;38533.626;57102.124;151.387;2208.04;1021.32;
21;100799.254;1455.02;38533.626;55521.892;195.167;2152.10;996.92;
22;97911.117;1303.88;9513.270;81427.228;4.014;2125.31;909.43;
23;95003.592;1137.93;9513.270;78465.124;3.926;2082.95;790.55;
