Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;98718.081;1224.64;9513.270;82467.830;2.617;1957.76;836.76;
1;97058.918;1121.21;9513.270;80761.843;11.254;1632.36;755.30;
2;96001.728;1064.66;9513.270;79707.519;34.159;1506.97;711.76;
3;95480.978;1054.28;9513.270;79193.579;52.942;1496.94;690.60;
4;95686.598;1061.22;9513.270;79403.835;60.482;1496.20;692.08;
5;96933.720;1121.15;9513.270;80658.468;55.115;1604.03;726.82;
6;98432.317;1270.00;24438.562;67209.152;17.255;2256.97;809.59;
7;101153.825;1376.66;24438.562;69936.168;6.054;2284.24;854.92;
8;104464.604;1533.16;20490.544;77296.964;54.397;2307.72;965.13;
9;107233.129;1634.27;20490.544;80040.328;14.280;2301.04;1056.79;
10;108667.385;1643.84;20490.544;81443.027;12.896;2283.92;1068.67;
11;108954.782;1644.46;20490.544;81705.851;21.094;2285.65;1068.67;
12;108625.779;1640.86;20490.544;81368.080;22.621;2281.19;1068.67;
13;108355.487;1640.29;20490.544;81078.187;7.724;2280.71;1068.67;
14;108203.362;1641.42;20490.544;80929.089;6.379;2267.55;1068.67;
15;108521.193;1640.39;20490.544;81278.180;4.360;2273.70;1068.67;
16;109734.149;1654.37;20490.544;82523.546;2.135;2238.10;1068.67;
17;111096.271;1668.86;20490.544;83956.317;2.478;2420.88;1106.74;
18;111050.854;1672.71;38533.626;65890.218;31.748;2438.63;1122.19;
19;109740.304;1654.45;38533.626;64598.827;47.044;2420.38;1107.87;
20;107942.418;1634.58;38533.626;62819.325;77.874;2437.03;1097.33;
21;105602.309;1592.54;38533.626;60526.016;127.373;2405.03;1088.11;
22;102061.806;1404.76;9513.270;85870.592;1.792;2350.04;0.00;
23;98865.568;1166.28;9513.270;82592.412;2.060;2277.69;798.51;
