Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;98882.474;1076.25;9513.270;82443.204;5.641;1659.27;810.81;
1;97394.631;1023.27;9513.270;80945.037;12.508;1593.38;767.29;
2;96857.677;1014.42;9513.270;80415.949;35.653;1502.69;760.58;
3;97195.325;1024.09;9513.270;80755.372;50.386;1494.39;761.18;
4;98349.944;1062.39;9513.270;81920.886;59.259;1508.66;789.51;
5;101159.743;1131.49;9513.270;84742.482;50.653;1617.53;818.22;
6;104904.504;1366.91;24438.562;73561.882;14.896;2302.31;882.78;
7;109480.488;1606.57;24438.562;78061.871;9.772;2423.82;967.97;
8;113130.102;1689.65;20490.544;85725.678;29.437;2491.83;934.52;
9;115154.431;1716.17;20490.544;87760.014;24.228;2598.82;878.08;
10;115447.172;1720.04;20490.544;88026.546;23.885;2455.61;847.26;
11;115061.773;1731.37;20490.544;87576.190;26.484;2448.19;838.87;
12;114414.701;1715.15;20490.544;86889.476;27.922;2441.39;838.50;
13;114389.693;1717.89;20490.544;86873.339;28.712;2444.39;839.41;
14;114056.258;1711.62;20490.544;86562.874;25.316;2425.36;840.21;
15;113919.497;1646.42;20490.544;86449.151;25.118;2373.99;934.74;
16;114650.905;1651.51;20490.544;87212.978;17.969;2327.60;971.84;
17;115254.137;1664.19;20490.544;87858.908;12.919;2405.68;892.87;
18;114861.323;1655.29;38533.626;69438.800;34.160;2501.06;945.13;
19;113532.713;1668.63;38533.626;68114.935;47.814;2172.55;971.02;
20;111356.144;1574.62;38533.626;65969.879;75.506;2370.30;843.62;
21;108729.193;1484.70;38533.626;63487.305;118.819;2315.83;876.23;
22;104708.756;1348.68;9513.270;88352.969;7.648;2294.41;870.04;
23;100978.816;1167.98;9513.270;84559.432;6.966;2293.74;769.59;
