Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97409.117;1089.09;9513.270;81106.920;3.926;1555.59;719.67;
1;95810.723;1031.28;9513.270;79480.123;5.404;1457.64;717.65;
2;94551.732;956.84;9513.270;78212.253;20.907;1288.58;671.85;
3;94787.961;954.83;9513.270;78432.355;50.373;1252.33;664.22;
4;96013.408;988.73;9513.270;79666.407;56.396;1318.05;679.64;
5;99002.478;1103.94;9513.270;82593.900;41.021;1655.39;723.75;
6;102978.902;1291.66;24438.562;71582.396;16.355;2261.51;724.33;
7;108371.961;1529.12;24438.562;76917.112;9.095;2495.33;725.40;
8;112063.254;1644.83;20490.544;84644.212;43.874;2524.44;722.30;
9;114169.900;1658.44;20490.544;86765.110;19.588;2542.86;723.09;
10;114694.622;1658.80;20490.544;87282.903;13.570;2496.71;724.08;
11;114201.814;1664.86;20490.544;86783.384;35.868;2498.94;723.79;
12;113553.121;1657.38;20490.544;86108.674;21.523;2495.43;747.65;
13;113517.045;1656.79;20490.544;86060.433;21.875;2494.21;784.02;
14;113368.933;1649.54;20490.544;85901.574;12.864;2498.05;751.82;
15;113226.398;1640.17;20490.544;85756.925;13.050;2514.33;818.97;
16;114185.979;1636.05;20490.544;86735.499;9.899;2496.92;793.12;
17;114616.733;1654.74;20490.544;87197.435;10.071;2549.25;823.85;
18;114072.514;1621.52;38533.626;68634.730;27.571;2524.89;819.29;
19;112674.317;1612.95;38533.626;67246.348;45.345;2437.85;746.57;
20;110449.392;1525.02;38533.626;65050.282;72.004;2312.66;712.67;
21;108164.642;1485.40;38533.626;62878.795;122.965;2382.02;820.70;
22;104197.739;1394.02;9513.270;87754.618;8.103;2359.41;819.89;
23;100416.518;1170.76;9513.270;83912.715;7.381;2183.91;799.15;
