Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96038.667;1109.44;9513.270;79659.565;4.981;1692.30;824.68;
1;94114.646;1062.27;9513.270;77729.833;30.696;1584.00;769.12;
2;93336.915;1029.20;9513.270;76965.816;66.895;1509.35;730.30;
3;93766.526;1028.07;9513.270;77410.682;89.013;1482.77;725.49;
4;95177.290;1057.54;9513.270;78834.260;92.708;1499.75;744.81;
5;97931.606;1112.13;9513.270;81518.009;75.357;1527.01;781.48;
6;101532.843;1335.26;24438.562;70133.256;40.981;1899.90;926.34;
7;106578.825;1621.44;24438.562;75108.422;13.610;2244.21;1058.09;
8;110478.929;1674.90;20490.544;83051.647;47.700;2280.17;1058.09;
9;112634.487;1680.20;20490.544;85224.321;26.891;2253.42;1058.09;
10;113098.751;1679.08;20490.544;85675.023;17.950;2252.72;1058.09;
11;112709.871;1688.74;20490.544;85256.998;14.385;2241.35;1058.09;
12;112125.142;1675.53;20490.544;84640.147;15.574;2245.56;1058.09;
13;112134.952;1676.84;20490.544;84639.873;13.751;2242.43;1058.09;
14;111935.316;1677.03;20490.544;84407.392;12.951;2244.94;1058.09;
15;112114.662;1662.30;20490.544;84582.164;11.106;2247.16;1058.09;
16;112791.607;1664.45;20490.544;85277.769;6.317;2205.73;1058.09;
17;113144.859;1658.97;20490.544;85673.231;8.437;2227.69;1058.09;
18;112567.673;1649.45;38533.626;67125.500;73.291;2225.75;1058.09;
19;111171.099;1642.92;38533.626;65762.851;91.305;2218.98;1058.09;
20;109037.492;1593.51;38533.626;63647.814;120.646;2219.79;976.04;
21;106998.397;1498.56;38533.626;61726.035;167.113;2268.66;872.54;
22;103275.732;1286.90;9513.270;86839.347;3.166;2233.93;867.37;
23;99498.768;1079.29;9513.270;82996.310;2.351;1588.63;792.16;
