Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96897.784;1101.77;9309.950;80591.042;13.837;1827.49;695.38;
1;95287.689;1050.17;9309.950;78999.032;36.356;1697.27;654.58;
2;94508.237;1041.73;9309.950;78263.325;85.706;2468.83;630.76;
3;94652.933;1043.61;9309.950;78441.934;112.690;2393.21;626.16;
4;95974.500;1076.94;9309.950;79779.539;123.938;1519.13;649.95;
5;98752.252;1179.52;9309.950;82539.493;96.416;1700.40;652.11;
6;102324.271;1450.34;23707.649;71706.426;69.131;2410.85;652.30;
7;106600.620;1611.45;23707.649;75880.772;46.286;2414.04;652.88;
8;110321.608;1720.18;19932.653;83622.412;225.937;2425.36;652.33;
9;112454.816;1745.82;19932.653;85637.266;80.199;2411.27;652.37;
10;112746.606;1750.06;19932.653;85867.177;32.328;2444.97;652.33;
11;112416.001;1747.41;19932.653;85516.271;37.259;2442.56;652.26;
12;111965.415;1744.91;19932.653;85066.371;28.704;2449.14;652.27;
13;112355.552;1748.75;19932.653;85452.679;30.671;2438.79;652.32;
14;112441.792;1746.14;19932.653;85523.842;36.263;2437.15;652.47;
15;112731.374;1745.17;19932.653;85818.523;30.849;2440.42;652.49;
16;113875.701;1751.94;19932.653;86978.232;15.922;2389.57;651.52;
17;113462.926;1746.84;19932.653;86565.093;15.113;2420.81;652.42;
18;112361.020;1748.93;37307.948;68152.977;38.218;2605.78;652.34;
19;110550.222;1726.44;37307.948;66403.187;81.583;2425.37;652.32;
20;108439.578;1675.79;37307.948;64332.357;134.421;2548.49;652.17;
21;105902.031;1578.75;37307.948;61918.526;193.135;2503.65;652.73;
22;102342.354;1388.13;9309.950;86134.922;3.969;2449.16;652.59;
23;99179.827;1134.95;9309.950;82923.723;7.571;1804.98;652.55;
