Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95057.752;1238.00;9309.950;78649.864;7.732;1894.46;864.88;
1;93676.432;1186.37;9309.950;77279.289;33.477;2171.35;825.96;
2;92843.249;1135.41;9309.950;76489.626;77.731;2136.67;779.36;
3;92936.008;1127.57;9309.950;76598.829;96.533;1685.71;776.63;
4;94162.867;1206.18;9309.950;77818.205;97.100;1758.16;821.34;
5;97113.136;1362.84;9309.950;80689.435;76.294;1958.70;902.09;
6;100498.089;1527.14;23707.649;69634.791;66.395;2444.07;1010.33;
7;105125.483;1809.71;23707.649;74126.278;55.160;2738.56;1265.75;
8;109094.195;1976.16;19932.653;82003.983;142.007;2907.84;1395.08;
9;110835.383;1989.57;19932.653;83709.731;72.505;2832.27;1382.76;
10;111305.284;1992.36;19932.653;84173.538;41.706;2816.80;1441.58;
11;110985.973;1989.74;19932.653;83861.255;54.105;2832.55;1476.84;
12;110423.019;1980.05;19932.653;83266.784;45.239;2833.54;1464.98;
13;110923.585;1991.92;19932.653;83741.389;51.156;2821.30;1502.39;
14;111066.360;1983.40;19932.653;83853.071;57.092;2808.82;1483.89;
15;111349.370;1983.68;19932.653;84124.456;46.987;2813.21;1480.90;
16;112106.815;1986.88;19932.653;84896.967;27.851;2806.60;1450.85;
17;112602.351;1996.50;19932.653;85404.796;21.685;2810.01;1451.08;
18;111336.744;1984.60;37307.948;66835.786;64.451;2822.11;1436.15;
19;109697.751;1986.82;37307.948;65234.498;97.519;2847.19;1446.80;
20;107423.512;1925.28;37307.948;63026.799;172.726;2855.65;1341.77;
21;104926.141;1780.97;37307.948;60713.310;227.974;2833.13;1243.48;
22;101308.269;1560.78;9309.950;84838.892;15.024;2555.76;1061.94;
23;97886.865;1417.96;9309.950;81334.798;8.465;2236.30;972.40;
