Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97697.939;1084.28;9309.950;81422.064;30.903;1631.06;635.24;
1;96112.665;1014.75;9309.950;79855.043;71.595;2104.89;583.92;
2;95814.530;993.52;9309.950;79637.425;142.611;2075.83;556.92;
3;95859.537;1012.15;9309.950;79715.253;171.695;2077.76;564.66;
4;97161.086;1078.65;9309.950;81024.167;173.194;1534.66;597.04;
5;100144.450;1211.82;9309.950;83985.373;123.752;1733.52;671.72;
6;104122.358;1535.21;23707.649;73537.012;83.005;2347.37;857.60;
7;108656.555;1696.34;23707.649;77978.171;72.151;2654.15;961.18;
8;112302.258;1776.11;19932.653;85570.089;191.163;2725.13;1043.75;
9;114572.802;1828.72;19932.653;87759.179;86.353;2786.39;1100.30;
10;114854.822;1796.50;19932.653;88005.560;53.393;2651.07;1108.83;
11;114342.206;1804.63;19932.653;87475.262;51.514;2675.26;1147.84;
12;113685.657;1799.36;19932.653;86800.651;42.944;2719.35;1108.52;
13;112838.727;1783.85;19932.653;85943.472;46.430;2735.48;1130.67;
14;112823.925;1765.75;19932.653;85922.414;58.727;2733.23;1100.78;
15;113034.280;1766.12;19932.653;86111.757;47.253;2733.43;1100.02;
16;113916.311;1767.18;19932.653;87000.486;39.078;2624.00;1104.16;
17;114054.747;1761.76;19932.653;87143.119;39.842;2625.84;1081.60;
18;113292.440;1769.27;37307.948;69057.061;66.831;2687.89;1078.99;
19;111456.039;1763.72;37307.948;67289.602;112.737;2678.49;1084.26;
20;109047.362;1689.99;37307.948;64945.236;164.641;2629.04;1003.43;
21;106566.458;1646.41;37307.948;62727.710;210.751;2654.15;996.50;
22;102983.740;1494.56;9309.950;86964.214;21.847;2549.46;377.71;
23;99864.775;1175.97;9309.950;83794.522;21.921;1831.81;716.30;
