Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95921.412;1186.45;9309.950;79309.007;8.846;1793.59;800.09;
1;94525.953;1114.15;9309.950;77924.621;27.393;2156.26;743.94;
2;93688.061;1088.43;9309.950;77115.850;63.294;2125.44;716.26;
3;93625.263;1082.79;9309.950;77073.710;88.359;1585.00;716.55;
4;94874.178;1148.74;9309.950;78344.018;96.726;1669.04;746.83;
5;97181.575;1290.85;9309.950;80644.638;76.099;1820.95;828.60;
6;100726.131;1532.09;23707.649;69827.625;60.587;2408.68;1007.09;
7;105375.021;1653.17;23707.649;74381.976;54.253;2625.50;1086.49;
8;109152.313;1798.33;19932.653;82133.795;142.908;2702.17;1213.52;
9;111095.425;1845.35;19932.653;84028.171;76.150;2709.94;1305.23;
10;111356.240;1837.18;19932.653;84279.990;57.143;2727.11;1319.51;
11;110907.401;1829.37;19932.653;83832.604;63.371;2712.63;1320.85;
12;110418.340;1835.00;19932.653;83318.685;55.374;2768.32;1311.44;
13;110612.911;1836.08;19932.653;83473.692;52.998;2751.06;1331.84;
14;110684.664;1784.12;19932.653;83531.508;55.990;2668.01;1271.43;
15;111093.436;1776.88;19932.653;83929.204;44.310;2634.86;1263.04;
16;111955.768;1836.78;19932.653;84793.463;25.819;2678.92;1320.22;
17;112173.556;1859.04;19932.653;85034.184;22.897;2720.84;1335.44;
18;111111.574;1830.40;37307.948;66642.979;68.005;2673.47;1320.61;
19;109247.830;1819.01;37307.948;64829.326;100.382;2682.14;1288.87;
20;106921.443;1723.43;37307.948;62524.849;174.349;2654.65;1179.74;
21;104310.099;1604.24;37307.948;60067.155;219.141;1902.33;5.00;
22;100775.838;1458.20;9309.950;84269.085;4.958;1902.41;5.00;
23;97850.319;1180.70;9309.950;81265.574;7.683;1382.10;5.00;
