Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96298.143;1036.01;9309.950;80051.500;19.407;1530.52;616.69;
1;94750.488;976.03;9309.950;78529.062;49.236;1355.86;577.51;
2;93932.472;963.70;9309.950;77761.358;101.076;2058.93;540.81;
3;94093.174;966.77;9309.950;77967.444;140.433;2054.24;537.68;
4;95438.371;1011.82;9309.950;79318.584;146.185;1531.78;566.68;
5;98236.313;1125.04;9309.950;82092.040;110.112;1875.22;632.72;
6;101688.883;1330.06;23707.649;71132.606;86.179;2347.90;762.78;
7;106161.525;1550.36;23707.649;75485.352;65.912;3148.76;912.71;
8;109996.397;1679.63;19932.653;83313.418;219.105;3388.29;1008.89;
9;112192.153;1725.17;19932.653;85436.941;99.952;3673.51;1065.60;
10;112664.439;1730.26;19932.653;85879.793;77.230;3772.89;1088.06;
11;112383.075;1728.94;19932.653;85572.952;86.121;3744.31;1103.25;
12;111872.012;1719.06;19932.653;85019.191;76.262;3678.01;1098.16;
13;112116.995;1724.77;19932.653;85252.222;78.055;3666.99;1113.09;
14;112116.381;1718.74;19932.653;85245.445;87.046;3626.69;1100.32;
15;112150.727;1716.14;19932.653;85295.772;80.237;3650.42;1105.24;
16;113085.893;1722.72;19932.653;86241.481;57.869;3702.88;1099.05;
17;113048.659;1721.59;19932.653;86196.004;48.040;3746.83;1088.74;
18;111746.627;1705.95;37307.948;67590.766;78.317;3749.50;1101.62;
19;109983.189;1698.71;37307.948;65879.378;111.644;3654.18;1101.97;
20;107626.784;1605.54;37307.948;63526.679;160.002;3383.97;1027.48;
21;105188.134;1518.72;37307.948;61238.880;231.063;3127.13;1005.67;
22;101656.922;1300.72;9309.950;85435.817;14.284;2703.66;819.88;
23;98369.864;1171.81;9309.950;82096.970;17.359;2336.22;706.96;
