Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;94626.425;1473.23;9309.950;78310.831;12.207;2308.40;953.31;
1;93065.921;1326.09;9309.950;76720.851;34.409;2184.95;853.58;
2;92102.578;1233.30;9309.950;75796.611;85.392;1824.81;779.44;
3;91708.646;1215.81;9309.950;75414.908;105.505;1782.74;776.72;
4;92145.431;1243.40;9309.950;75862.371;112.331;1810.96;752.59;
5;93039.569;1319.85;9309.950;76742.274;92.118;1884.72;786.00;
6;94019.348;1386.52;23707.649;63334.022;83.743;2083.53;854.95;
7;96399.000;1518.34;23707.649;65730.184;76.267;2391.22;947.17;
8;99588.849;1676.67;19932.653;72922.953;233.535;2730.49;984.20;
9;102118.514;1790.79;19932.653;75374.940;128.020;2661.25;1150.96;
10;103746.828;1952.39;19932.653;76927.107;64.858;2828.73;1237.39;
11;104036.763;1940.42;19932.653;77215.625;57.577;2830.67;1232.67;
12;104052.934;1941.51;19932.653;77233.006;67.702;2817.72;1246.99;
13;104458.493;1987.40;19932.653;77627.526;75.224;2825.55;1289.71;
14;104891.549;1980.70;19932.653;78065.105;71.701;2824.87;1257.15;
15;105987.511;2017.92;19932.653;79144.459;61.163;2819.09;1272.68;
16;107502.869;2031.38;19932.653;80643.329;15.084;2777.19;1282.05;
17;108748.120;2057.69;19932.653;81905.266;6.634;2784.11;1303.36;
18;107988.064;2043.78;37307.948;63798.338;64.410;2828.11;1300.35;
19;106463.163;2021.16;37307.948;62291.863;93.056;2828.97;1296.73;
20;104172.180;1955.20;37307.948;60080.387;155.635;2771.55;1273.11;
21;101883.713;1836.71;37307.948;57887.718;244.680;2748.79;1201.73;
22;98717.523;1637.95;9309.950;82459.770;12.188;2719.14;1043.14;
23;95657.176;1491.35;9309.950;79310.444;13.224;2453.34;1058.07;
