Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96417.823;991.28;9309.950;80312.823;100.846;1370.23;0.00;
1;94827.711;954.01;9309.950;78814.322;218.053;1279.75;0.00;
2;94113.545;933.19;9309.950;78173.041;290.699;1242.06;0.00;
3;94270.571;935.08;9309.950;78348.759;313.712;1244.90;0.00;
4;95855.335;1007.38;9309.950;79926.465;313.246;1344.89;0.00;
5;98772.434;1193.11;9309.950;82798.071;254.877;1609.38;0.00;
6;102428.880;1420.18;23707.649;72058.294;202.908;2115.68;0.00;
7;106729.679;1619.87;23707.649;76170.946;83.775;2601.29;0.00;
8;110684.573;1709.54;19932.653;84195.245;316.298;2791.96;0.00;
9;112608.436;1712.08;19932.653;86073.101;223.000;2359.30;282.05;
10;112674.661;1710.10;19932.653;86080.094;189.134;2821.38;0.00;
11;112310.093;1729.68;19932.653;85643.377;164.888;2744.02;1081.03;
12;112050.707;1702.44;19932.653;85399.309;173.429;2315.64;281.64;
13;112353.187;1722.71;19932.653;85660.129;160.912;2722.37;0.00;
14;112400.205;1696.71;19932.653;85691.142;157.093;2728.46;0.00;
15;112841.725;1701.62;19932.653;86134.418;142.452;2763.49;0.00;
16;113603.837;1703.56;19932.653;86871.182;81.157;2803.33;0.00;
17;113789.736;1764.81;19932.653;87054.100;76.734;8856.44;0.00;
18;112752.254;1742.85;37307.948;68794.808;186.833;8859.87;0.00;
19;110897.075;1729.48;37307.948;67004.935;232.366;8859.88;0.00;
20;108351.852;1701.85;37307.948;64495.450;305.465;8858.69;0.00;
21;105652.244;1609.12;37307.948;61953.309;394.540;2776.10;0.00;
22;102214.159;1370.66;9309.950;86091.186;22.682;2329.91;282.10;
23;98555.733;1128.26;9309.950;82370.980;30.294;1991.95;694.20;
