Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97320.473;1481.88;9309.950;81113.915;33.547;2604.63;922.36;
1;95842.021;1327.21;9309.950;79626.570;65.089;2535.07;793.98;
2;94733.113;1225.41;9309.950;78570.140;116.415;2497.53;730.51;
3;94548.070;1203.66;9309.950;78412.825;142.656;1824.21;711.50;
4;95114.905;1246.86;9309.950;79007.821;154.313;1869.19;721.96;
5;96748.888;1359.41;9309.950;80631.220;114.865;2092.23;770.79;
6;98374.217;1471.74;23707.649;67837.721;72.840;2590.10;826.10;
7;101469.402;1619.34;23707.649;70920.406;34.302;2751.83;928.40;
8;104741.324;1729.42;19932.653;78190.517;196.748;2827.53;1030.38;
9;107181.425;1864.26;19932.653;80509.628;68.069;2792.60;1160.45;
10;108409.342;1876.12;19932.653;81680.720;28.624;2798.50;1194.50;
11;108588.425;1873.32;19932.653;81853.925;28.867;2797.29;1222.18;
12;108137.490;1860.98;19932.653;81400.227;39.613;2797.39;1232.67;
13;108122.219;1867.66;19932.653;81396.715;41.276;2804.05;1244.80;
14;108237.092;1862.54;19932.653;81525.725;40.129;2809.08;1215.65;
15;108574.553;1863.09;19932.653;81896.434;30.697;2837.47;1207.81;
16;109895.157;1870.53;19932.653;83245.469;18.414;2849.19;1203.48;
17;110907.550;1891.51;19932.653;84281.575;15.244;2875.24;1212.90;
18;110053.092;1885.11;37307.948;66097.775;67.781;2917.51;1213.10;
19;108318.133;1890.03;37307.948;64366.554;115.354;2904.02;1197.60;
20;106017.297;1836.63;37307.948;62112.048;174.022;2846.12;1189.35;
21;103852.914;1716.61;37307.948;60015.306;254.406;2850.68;1092.85;
22;100685.459;1569.79;9309.950;84579.567;23.719;2763.24;1006.15;
23;98643.285;1491.39;9309.950;82499.571;22.647;2588.92;959.44;
