Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96869.484;1025.21;9309.950;80733.530;97.027;1923.77;626.19;
1;95390.765;961.78;9309.950;79346.172;196.989;1319.76;577.92;
2;94868.713;926.96;9309.950;78885.675;261.884;1249.50;542.58;
3;95170.960;939.87;9309.950;79220.537;287.145;1251.66;544.25;
4;96736.724;1023.89;9309.950;80784.797;292.335;1353.34;584.82;
5;99717.955;1160.66;9309.950;83717.362;228.294;1581.60;664.99;
6;103163.158;1350.73;23707.649;72719.988;161.221;1963.03;0.00;
7;107394.894;1572.81;23707.649;76817.772;66.457;2461.34;0.00;
8;111238.006;1685.41;19932.653;84730.385;267.807;2781.81;0.00;
9;113205.207;1724.99;19932.653;86650.700;178.752;2833.95;1099.01;
10;113509.704;1731.25;19932.653;86904.623;142.027;2873.02;1124.40;
11;113057.389;1731.87;19932.653;86416.134;118.698;2852.72;1146.58;
12;112383.300;1721.33;19932.653;85730.752;117.661;2824.44;1121.99;
13;112496.877;1723.23;19932.653;85823.847;107.642;2825.33;1115.96;
14;112341.812;1707.75;19932.653;85671.243;114.714;2836.24;1091.04;
15;112583.565;1707.47;19932.653;85884.302;96.252;2853.91;1161.57;
16;113670.797;1690.23;19932.653;86933.941;44.065;2265.14;298.63;
17;114272.264;1736.41;19932.653;87500.070;32.937;2566.65;1226.89;
18;113104.591;1725.14;37307.948;69059.406;137.730;2561.70;1215.89;
19;111189.890;1721.81;37307.948;67173.576;190.747;2557.07;1204.08;
20;108782.286;1702.73;37307.948;64823.927;258.590;2563.14;1156.45;
21;106252.050;1656.95;37307.948;62572.569;345.886;2556.54;1130.95;
22;102670.053;1425.26;9309.950;86644.878;18.710;2369.67;980.44;
23;99176.968;1152.27;9309.950;83070.876;24.061;1735.91;790.23;
