Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96429.677;1063.49;9309.950;80170.689;21.915;1587.42;647.89;
1;94848.520;1000.17;9309.950;78606.957;51.152;1388.99;602.78;
2;94163.126;956.64;9309.950;77993.858;119.382;1309.38;556.46;
3;94192.693;963.59;9309.950;78042.763;138.378;1314.52;555.14;
4;95423.701;1027.99;9309.950;79272.360;145.891;1399.53;587.74;
5;98248.655;1144.72;9309.950;82066.715;92.964;1667.76;658.69;
6;101980.084;1344.66;23707.649;71368.972;39.805;2004.15;782.98;
7;106299.804;1615.64;23707.649;75590.284;15.619;2688.24;972.66;
8;109959.038;1720.57;19932.653;83171.461;113.591;2807.45;1056.96;
9;112019.297;1745.50;19932.653;85200.176;36.065;2855.50;1106.03;
10;112410.573;1754.75;19932.653;85593.225;36.939;2855.68;1138.69;
11;111991.108;1751.59;19932.653;85159.536;42.618;2843.39;1140.45;
12;111201.540;1732.92;19932.653;84351.307;31.306;2838.27;1125.68;
13;111539.215;1748.21;19932.653;84666.348;27.780;2856.02;1141.49;
14;111569.222;1734.22;19932.653;84680.643;34.957;2852.94;1128.40;
15;111771.192;1731.10;19932.653;84881.881;30.912;2855.57;1145.03;
16;112706.540;1737.28;19932.653;85826.395;13.755;2817.44;1128.40;
17;112530.951;1731.65;19932.653;85662.749;12.945;2795.04;1118.39;
18;111704.087;1726.48;37307.948;67537.721;54.165;2788.11;1132.22;
19;109889.573;1714.16;37307.948;65791.110;97.792;2778.40;1124.16;
20;107478.336;1668.33;37307.948;63390.860;141.609;2729.42;1063.08;
21;104978.209;1575.08;37307.948;60996.540;189.217;2633.04;995.82;
22;101568.424;1309.71;9309.950;85379.806;16.000;2404.94;806.42;
23;98266.399;1099.96;9309.950;82027.062;19.964;1705.58;697.28;
