Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97180.605;1096.62;9309.950;80874.765;22.745;1763.84;670.88;
1;95442.852;1059.31;9309.950;79147.843;58.844;2463.82;619.83;
2;94679.419;1031.76;9309.950;78411.370;86.076;2453.31;602.50;
3;94840.304;1039.74;9309.950;78608.490;121.053;2445.66;600.45;
4;96317.166;1092.81;9309.950;80108.474;127.343;2455.14;622.98;
5;99033.427;1159.25;9309.950;82789.106;96.863;1708.55;669.32;
6;102451.718;1449.70;23707.649;71778.229;56.372;2238.49;843.14;
7;106837.993;1637.68;23707.649;76076.199;32.913;2696.30;967.17;
8;110465.218;1809.02;19932.653;83654.547;153.360;2877.34;1135.33;
9;112473.511;1834.05;19932.653;85613.186;72.892;2839.09;1169.42;
10;112755.661;1833.81;19932.653;85881.173;57.106;2846.36;1186.17;
11;112401.616;1834.31;19932.653;85505.765;61.538;2831.96;1219.06;
12;111927.769;1826.81;19932.653;84998.141;51.635;2801.25;1236.27;
13;112190.678;1832.78;19932.653;85258.664;55.873;2876.66;1237.70;
14;112147.812;1811.98;19932.653;85203.799;51.640;2886.52;1222.87;
15;112171.838;1803.47;19932.653;85230.046;42.617;2835.40;1159.55;
16;113343.445;1820.79;19932.653;86406.278;34.890;2852.21;1219.34;
17;113073.802;1813.74;19932.653;86161.684;41.434;2856.31;1214.35;
18;111869.747;1805.83;37307.948;67651.619;75.453;2897.71;1205.87;
19;110107.772;1802.87;37307.948;65935.511;118.332;2924.13;1191.93;
20;107878.176;1733.99;37307.948;63727.962;174.528;2852.95;1123.49;
21;105695.694;1598.04;37307.948;61797.369;213.269;2777.68;1027.31;
22;102285.534;1469.29;9309.950;86177.019;14.840;2697.46;943.82;
23;100025.124;1257.70;9309.950;83855.377;15.457;2517.54;808.13;
