Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97137.826;1220.34;9309.950;80733.992;15.916;2538.63;797.87;
1;95769.705;1167.59;9309.950;79369.644;39.474;2513.70;763.23;
2;95015.562;1106.31;9309.950;78669.703;97.941;2478.26;713.01;
3;95065.779;1102.73;9309.950;78746.868;125.961;1684.88;707.90;
4;96314.173;1186.71;9309.950;80011.529;132.085;1781.10;764.96;
5;98765.052;1355.25;9309.950;82450.103;96.474;2531.68;837.98;
6;102284.421;1575.48;23707.649;71593.736;73.578;2606.79;982.81;
7;107111.635;1793.81;23707.649;76319.339;71.162;2878.06;1163.27;
8;110747.551;1930.50;19932.653;83949.780;177.911;3034.53;1258.03;
9;112913.774;1977.22;19932.653;86078.286;104.324;3078.95;1317.58;
10;113095.130;1978.63;19932.653;86232.482;73.602;3090.61;1352.66;
11;112378.034;1963.66;19932.653;85508.642;81.632;3094.01;1357.16;
12;111839.997;1953.81;19932.653;84927.877;61.351;3067.55;1350.82;
13;111989.100;1963.05;19932.653;85077.903;70.719;3095.66;1348.39;
14;112032.780;1948.43;19932.653;85124.820;74.730;3176.01;1325.27;
15;112406.320;1947.65;19932.653;85486.707;68.019;3071.52;1325.31;
16;113219.377;1967.73;19932.653;86320.228;56.444;3853.95;1321.39;
17;113313.344;1962.88;19932.653;86431.470;57.315;3077.74;1311.88;
18;112554.529;1958.06;37307.948;68326.861;81.039;3082.54;1294.00;
19;110570.464;1926.51;37307.948;66399.685;110.756;3070.95;1298.28;
20;108240.768;1823.57;37307.948;64028.886;146.633;2998.73;1231.78;
21;105754.270;1740.20;37307.948;61712.948;198.171;2912.70;1154.90;
22;101919.801;1562.59;9309.950;85641.192;14.806;2768.83;997.31;
23;98682.042;1380.31;9309.950;82324.915;19.013;2569.11;875.39;
