Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97020.473;1176.54;9843.867;80127.771;17.157;2264.89;800.08;
1;95639.323;1099.32;9843.867;78719.364;18.087;1954.76;713.34;
2;95315.684;1080.07;9843.867;78388.389;38.546;1581.43;710.60;
3;95703.322;1089.32;9843.867;78786.294;55.250;1544.75;724.67;
4;96481.856;1108.21;9843.867;79584.061;63.524;1581.68;719.36;
5;98670.908;1281.94;9843.867;81781.577;50.695;1817.50;835.11;
6;102552.255;1469.91;25476.897;70018.547;18.288;2310.90;936.61;
7;106855.534;1659.98;25476.897;74208.673;14.210;2416.25;1073.91;
8;110230.158;1713.33;21275.630;81832.595;14.142;2490.03;1126.82;
9;112368.107;1728.30;21275.630;83987.298;12.698;2829.12;1122.85;
10;112657.480;1720.75;21275.630;84249.998;11.978;2518.81;1067.51;
11;112229.310;1730.26;21275.630;83792.279;17.833;2513.85;1063.78;
12;111564.202;1716.24;21275.630;83109.192;15.710;2497.53;1134.24;
13;111606.224;1719.32;21275.630;83149.153;15.974;2501.19;1133.85;
14;111258.905;1715.66;21275.630;82796.348;5.056;2485.17;1135.44;
15;111073.824;1684.76;21275.630;82614.040;6.808;2458.71;1133.56;
16;111434.197;1680.02;21275.630;82988.825;5.963;2460.93;1131.40;
17;112186.823;1682.15;21275.630;83806.703;4.790;2462.00;1124.00;
18;112300.731;1689.58;40149.114;65091.522;51.104;2527.38;1105.00;
19;111041.963;1700.75;40149.114;63855.295;72.755;2408.02;1101.98;
20;109047.407;1662.33;40149.114;61900.822;108.443;2377.37;1044.22;
21;106838.469;1586.46;40149.114;60007.580;189.555;2378.64;1005.04;
22;102885.388;1494.98;9843.867;86237.067;5.244;2391.39;968.82;
23;99294.174;1280.86;9843.867;82594.253;5.024;1938.04;872.00;
