Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95608.951;1140.14;9843.867;78793.581;42.797;2285.10;842.12;
1;94049.534;1083.71;9843.867;77224.831;55.018;2251.75;773.30;
2;93585.417;1046.86;9843.867;76761.716;89.036;1504.89;760.93;
3;93453.114;1028.43;9843.867;76661.388;115.504;1457.04;723.16;
4;94844.088;1067.34;9843.867;78079.505;122.735;1502.82;746.07;
5;97233.683;1238.64;9843.867;80472.541;105.384;1725.78;847.66;
6;101554.669;1453.81;25476.897;69144.861;64.200;2244.14;986.13;
7;106126.576;1653.40;25476.897;73596.011;34.791;2416.23;1137.51;
8;109476.787;1710.17;21275.630;81244.445;92.606;2430.97;1175.60;
9;110892.822;1715.56;21275.630;82652.275;69.518;2462.78;1027.86;
10;110468.419;1708.38;21275.630;82179.331;81.830;2419.96;1129.58;
11;109699.856;1716.79;21275.630;81365.613;91.320;2421.84;1241.77;
12;109122.850;1690.28;21275.630;80703.393;81.735;2418.24;1224.52;
13;109498.349;1699.64;21275.630;81082.971;94.008;2266.20;1224.19;
14;109198.691;1695.09;21275.630;80823.201;119.091;2269.62;1238.08;
15;108964.872;1695.77;21275.630;80595.455;107.511;2428.57;1004.94;
16;108947.970;1669.05;21275.630;80590.448;62.002;2407.56;811.71;
17;109702.229;1681.68;21275.630;81430.620;57.032;2388.72;823.27;
18;110218.115;1696.81;40149.114;63120.912;89.328;2396.60;989.84;
19;109087.380;1677.58;40149.114;62007.643;126.231;2386.22;1176.50;
20;107280.583;1581.56;40149.114;60247.740;169.596;2229.31;1081.10;
21;104595.794;1492.14;40149.114;57766.727;257.019;2284.38;982.34;
22;100266.658;1364.01;9843.867;83496.152;13.479;2281.53;937.70;
23;96908.188;1146.37;9843.867;80074.206;16.615;2290.74;829.05;
