Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95564.733;1267.23;9843.867;78876.597;21.907;2318.19;903.24;
1;93998.131;1119.55;9843.867;77299.617;46.577;1665.53;796.20;
2;93089.756;1100.57;9843.867;76421.579;85.729;1631.38;773.33;
3;92986.656;1101.17;9843.867;76341.670;114.537;1612.64;768.34;
4;93759.709;1124.19;9843.867;77134.209;124.117;1629.28;770.23;
5;95500.951;1312.96;9843.867;78879.158;106.782;2296.97;876.71;
6;97434.660;1360.77;25476.897;65192.235;83.125;2315.73;907.37;
7;99709.628;1490.54;25476.897;67455.508;57.892;2353.21;984.76;
8;102877.418;1661.69;21275.630;74886.012;123.683;2411.54;1083.86;
9;105481.988;1724.00;21275.630;77363.389;52.518;2499.56;1151.94;
10;106449.050;1738.37;21275.630;78272.578;32.084;2476.26;1201.79;
11;106328.743;1729.51;21275.630;78099.403;32.168;2398.54;1197.74;
12;105891.906;1722.18;21275.630;77653.826;38.159;2429.65;1179.45;
13;105683.669;1719.19;21275.630;77442.288;40.816;2423.03;1180.79;
14;105659.136;1709.83;21275.630;77472.958;47.037;2365.39;1141.92;
15;105752.848;1700.87;21275.630;77597.211;60.033;2256.16;1117.76;
16;106322.461;1716.39;21275.630;78222.612;43.042;2261.46;1108.44;
17;107271.602;1727.00;21275.630;79248.297;29.161;2365.79;1132.12;
18;108278.255;1759.82;40149.114;61473.663;84.104;2396.54;1177.50;
19;106837.056;1699.57;40149.114;60059.655;110.835;2253.69;1152.40;
20;104957.448;1673.12;40149.114;58248.604;172.189;2379.31;1154.47;
21;102579.659;1569.63;40149.114;55972.765;275.160;2312.07;1072.00;
22;99181.541;1434.42;9843.867;82619.225;19.769;2292.17;916.00;
23;96246.514;1261.11;9843.867;79637.716;17.134;2278.83;880.07;
