Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;94730.796;1100.38;9843.867;78034.152;14.686;1718.66;748.25;
1;93431.917;1057.74;9843.867;76740.345;35.827;1578.56;705.38;
2;93153.642;1038.24;9843.867;76464.574;67.847;1484.27;689.54;
3;93597.796;1045.99;9843.867;76940.996;96.522;1473.42;690.54;
4;94929.685;1063.82;9843.867;78285.559;99.039;1475.08;695.88;
5;97917.756;1299.09;9843.867;81177.983;73.280;1752.26;855.47;
6;102181.960;1459.82;25476.897;69753.542;36.457;2319.58;947.81;
7;107040.402;1664.01;25476.897;74508.566;34.322;2388.21;1110.93;
8;110582.105;1754.82;21275.630;82318.300;49.826;2406.50;1183.21;
9;112752.128;1779.12;21275.630;84472.590;34.777;2419.37;1228.42;
10;113032.582;1789.76;21275.630;84703.848;29.864;2414.54;1266.76;
11;112373.857;1799.83;21275.630;83996.527;36.036;2418.32;1282.67;
12;111549.958;1778.31;21275.630;83134.593;46.068;2414.21;1247.10;
13;111559.643;1781.76;21275.630;83141.718;44.557;2409.96;1254.74;
14;111470.066;1781.25;21275.630;83101.532;51.919;2400.99;1250.08;
15;111377.890;1765.22;21275.630;83011.457;52.398;2404.69;1208.80;
16;111362.277;1737.29;21275.630;82998.798;38.451;2364.29;1171.90;
17;111829.075;1750.16;21275.630;83564.304;29.992;2360.27;1191.75;
18;112068.025;1772.07;40149.114;64991.601;67.604;2379.89;1237.50;
19;110494.533;1770.10;40149.114;63473.380;101.514;2367.96;1248.36;
20;108399.702;1636.79;40149.114;61420.521;140.014;2354.96;1117.98;
21;105700.029;1559.12;40149.114;58874.853;208.895;2353.85;1051.46;
22;101647.545;1423.97;9843.867;84946.570;25.118;2379.33;948.43;
23;98239.542;1223.99;9843.867;81448.807;28.346;2421.75;874.15;
