Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95036.437;1112.77;9843.867;78219.674;33.760;2267.92;765.91;
1;93302.377;1076.36;9843.867;76503.312;67.728;2250.35;731.76;
2;92658.167;1028.98;9843.867;75875.140;106.378;1471.07;715.08;
3;93037.635;1040.47;9843.867;76281.045;135.144;1464.58;717.26;
4;94318.394;1070.14;9843.867;77582.020;137.054;1478.68;734.96;
5;96880.435;1177.59;9843.867;80151.186;109.243;1633.54;776.77;
6;101217.527;1436.74;25476.897;68824.717;64.979;2244.30;959.80;
7;105766.945;1634.82;25476.897;73229.997;27.870;2305.59;1120.08;
8;109304.659;1711.73;21275.630;81075.715;83.392;2481.24;1190.97;
9;111241.176;1751.41;21275.630;83039.730;79.363;2610.65;1128.51;
10;111184.277;1758.68;21275.630;82973.887;79.336;2600.42;1131.17;
11;110401.745;1753.03;21275.630;82109.725;76.622;2392.26;1221.23;
12;109491.670;1731.21;21275.630;81127.919;67.279;2396.15;1211.21;
13;109473.550;1730.44;21275.630;81089.869;48.957;2393.31;1193.58;
14;109431.084;1731.07;21275.630;81057.819;54.273;2389.06;1210.26;
15;109569.370;1712.18;21275.630;81159.315;56.597;2462.59;1129.93;
16;109282.241;1698.15;21275.630;80845.558;45.770;2449.33;1130.38;
17;109730.597;1705.23;21275.630;81334.723;32.324;2405.22;1178.09;
18;110409.519;1748.08;40149.114;63220.296;78.417;2505.34;1124.49;
19;109001.767;1759.42;40149.114;61856.330;104.840;2518.09;1182.25;
20;107133.144;1694.15;40149.114;60056.802;167.367;2508.63;867.35;
21;104437.487;1594.47;40149.114;57729.368;268.369;2421.25;1015.50;
22;100586.328;1456.41;9843.867;83984.630;15.079;2318.09;933.32;
23;97244.111;1377.75;9843.867;80580.289;15.223;2432.75;872.34;
