Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96189.382;1117.09;9843.867;79373.530;6.396;1655.33;782.41;
1;94777.533;1069.67;9843.867;77905.593;19.667;1574.70;726.78;
2;93984.033;1041.15;9843.867;77084.166;57.395;1485.37;700.35;
3;93848.779;1042.39;9843.867;76947.660;83.238;1475.61;683.78;
4;94979.773;1069.18;9843.867;78101.392;95.614;1500.87;703.21;
5;97495.415;1167.96;9843.867;80619.975;74.009;1657.15;758.82;
6;101396.887;1402.00;25476.897;68880.026;41.514;1998.20;920.41;
7;105821.850;1613.60;25476.897;73169.998;13.805;2255.18;1054.93;
8;109312.176;1670.43;21275.630;80946.549;52.306;2271.13;1054.93;
9;111388.527;1690.92;21275.630;83021.860;31.212;2280.12;1054.93;
10;111802.781;1695.96;21275.630;83404.272;32.027;2255.79;1054.93;
11;111242.740;1693.56;21275.630;82829.751;34.514;2253.08;1054.93;
12;110609.694;1681.83;21275.630;82206.702;41.939;2254.34;1054.93;
13;110848.328;1702.40;21275.630;82455.196;35.547;2430.64;1155.62;
14;110442.849;1700.63;21275.630;82032.653;28.185;2422.88;1172.92;
15;110259.442;1684.61;21275.630;81806.583;18.733;2385.44;1181.94;
16;110356.207;1656.32;21275.630;81902.979;12.613;2331.92;1054.93;
17;110978.092;1658.17;21275.630;82563.604;2.958;2344.09;1054.93;
18;111415.900;1678.82;40149.114;64191.521;53.102;2352.32;1054.93;
19;110053.988;1657.98;40149.114;62871.272;74.698;2217.41;1054.93;
20;108017.412;1590.38;40149.114;60890.267;116.156;2225.27;1034.57;
21;105764.904;1519.55;40149.114;58835.261;197.492;2318.90;974.55;
22;101545.152;1386.59;9843.867;84735.473;3.547;2332.36;881.05;
23;97920.677;1221.55;9843.867;81021.903;3.442;2365.73;858.42;
