Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;94416.876;1129.37;9843.867;77770.110;40.217;2274.49;776.17;
1;92864.670;1097.02;9843.867;76226.009;65.940;2252.56;750.38;
2;92459.472;1050.89;9843.867;75846.458;101.262;1549.40;724.82;
3;92780.651;1077.51;9843.867;76197.616;124.416;2149.07;723.63;
4;93781.038;1074.70;9843.867;77234.982;132.624;1505.57;727.16;
5;96753.279;1234.21;9843.867;80101.868;103.544;2207.48;800.76;
6;100745.986;1421.72;25476.897;68393.011;69.303;2251.27;942.87;
7;104593.838;1582.67;25476.897;72108.176;41.468;2259.79;1047.75;
8;108405.501;1655.97;21275.630;80184.150;79.406;2259.27;1072.00;
9;110517.611;1678.44;21275.630;82232.130;53.142;2444.19;1072.00;
10;110589.797;1687.94;21275.630;82253.569;37.017;2415.97;1072.00;
11;109915.107;1691.89;21275.630;81533.358;45.057;2310.32;1072.00;
12;109180.238;1678.34;21275.630;80805.302;73.328;2313.32;1072.00;
13;109350.136;1687.80;21275.630;80973.880;84.658;2311.66;1072.00;
14;109091.032;1684.66;21275.630;80730.280;100.265;2312.44;1072.00;
15;108937.111;1654.37;21275.630;80543.910;62.773;2313.66;1072.00;
16;108807.481;1627.89;21275.630;80431.458;49.466;2302.00;1072.00;
17;108944.100;1626.77;21275.630;80660.900;45.789;2294.22;1072.00;
18;109525.774;1666.96;40149.114;62425.345;73.793;2414.83;1072.00;
19;108449.200;1660.59;40149.114;61390.757;110.124;2254.45;1072.00;
20;106479.646;1626.58;40149.114;59464.735;156.297;2299.37;1072.00;
21;104285.063;1542.12;40149.114;57493.102;257.569;2333.47;1029.33;
22;100337.356;1455.72;9843.867;83639.813;25.800;2238.16;973.01;
23;96936.259;1233.04;9843.867;80177.927;27.196;2316.40;876.95;
