Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;94321.190;1099.19;9843.867;77532.625;32.426;1645.10;784.63;
1;92856.154;1063.59;9843.867;76081.791;64.772;1594.68;750.69;
2;91875.328;1038.42;9843.867;75129.734;105.779;1543.87;736.62;
3;91850.130;1037.25;9843.867;75125.923;131.707;1527.53;730.08;
4;91987.852;1039.26;9843.867;75273.844;135.326;1472.05;726.52;
5;93140.965;1085.56;9843.867;76415.426;106.713;1607.72;747.74;
6;94511.993;1109.00;25476.897;62159.580;86.894;1686.80;761.84;
7;96816.489;1220.15;25476.897;64426.754;61.737;1946.39;837.82;
8;99717.298;1359.02;21275.630;71657.501;158.683;2253.36;905.91;
9;102217.664;1469.26;21275.630;74118.915;90.361;2330.07;1010.63;
10;103421.043;1485.42;21275.630;75309.771;72.288;2318.67;1052.42;
11;103577.360;1493.76;21275.630;75436.063;65.547;2324.82;1048.43;
12;103274.690;1487.32;21275.630;75120.032;69.367;2328.53;1043.93;
13;102825.111;1484.86;21275.630;74668.026;73.786;2325.23;1047.86;
14;102759.398;1485.65;21275.630;74633.783;100.962;2322.08;1062.00;
15;102987.041;1486.68;21275.630;74846.004;90.689;2269.87;912.00;
16;103608.733;1488.27;21275.630;75457.691;57.571;2268.34;1037.29;
17;104961.489;1494.13;21275.630;76868.189;43.948;2247.34;1049.62;
18;106393.285;1520.33;40149.114;59500.178;82.407;2305.53;1072.00;
19;105871.948;1516.26;40149.114;59025.438;122.801;2296.78;1060.92;
20;104066.728;1503.18;40149.114;57268.133;182.051;2302.22;1029.21;
21;101733.110;1473.22;40149.114;55041.580;295.130;2317.26;954.66;
22;98017.101;1321.06;9843.867;81339.073;25.834;2376.21;879.02;
23;94530.794;1100.47;9843.867;77765.614;26.326;1798.70;779.46;
