Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;96010.659;1088.64;9843.867;79122.660;39.619;1615.16;747.10;
1;94430.498;1048.57;9843.867;77551.140;58.188;1528.06;702.34;
2;93923.762;1021.17;9843.867;77046.287;87.459;1473.30;678.22;
3;93874.435;1006.64;9843.867;77012.637;112.241;1407.97;651.99;
4;95124.478;1040.54;9843.867;78318.390;109.715;1472.35;672.55;
5;97454.477;1117.96;9843.867;80649.729;90.577;1561.03;721.57;
6;101270.462;1390.54;25476.897;68810.955;48.360;2248.58;892.29;
7;105590.176;1567.60;25476.897;73089.992;41.465;2270.44;1018.14;
8;108958.946;1628.10;21275.630;80732.416;62.027;2277.91;1059.14;
9;111048.951;1639.44;21275.630;82810.373;46.822;2296.64;1059.14;
10;111240.892;1641.65;21275.630;82938.237;35.042;2264.65;1059.14;
11;110584.245;1647.87;21275.630;82226.902;40.858;2264.11;1059.14;
12;109560.574;1630.35;21275.630;81169.081;49.346;2264.72;1059.14;
13;110278.713;1652.81;21275.630;81889.697;48.954;2398.21;1196.03;
14;110002.952;1651.27;21275.630;81620.416;52.584;2397.01;1199.26;
15;109787.706;1635.25;21275.630;81402.801;43.937;2400.65;1193.42;
16;109379.833;1603.19;21275.630;81012.868;40.838;2267.61;1059.14;
17;110074.252;1612.88;21275.630;81803.700;31.775;2234.83;1059.14;
18;110339.459;1604.45;40149.114;63273.780;68.389;2244.94;1059.14;
19;109130.912;1614.48;40149.114;62116.884;100.288;2237.37;1059.14;
20;107146.657;1560.58;40149.114;60177.813;137.115;2268.34;1024.81;
21;105141.987;1505.45;40149.114;58330.067;195.916;2333.93;895.71;
22;101002.912;1395.55;9843.867;84283.484;25.264;2345.38;889.53;
23;97314.928;1225.73;9843.867;80489.535;27.277;2446.76;884.42;
