Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;98961.187;1078.42;10094.352;81906.074;237.298;1503.07;689.88;
1;97279.743;1030.37;10094.352;80308.416;335.479;1418.64;637.33;
2;96587.411;987.51;10094.352;79663.798;399.978;1299.48;607.58;
3;96712.310;976.26;10094.352;79825.824;432.001;1258.47;596.34;
4;97938.685;1055.13;10094.352;81060.633;430.477;1388.12;647.21;
5;100828.019;1154.79;10094.352;83922.561;372.076;1550.26;716.04;
6;104739.970;1371.75;25458.661;72495.289;350.326;1938.19;855.09;
7;109407.511;1680.17;25458.661;76996.680;295.462;2543.73;1080.09;
8;113322.318;1751.89;21459.107;85219.821;516.577;2646.71;1140.31;
9;115659.765;1811.80;21459.107;87468.534;409.708;2698.78;1161.29;
10;116049.825;1827.06;21459.107;87834.705;388.657;2644.46;1189.80;
11;115694.141;1808.06;21459.107;87520.213;399.304;2635.78;1200.78;
12;115278.767;1806.38;21459.107;87103.201;382.031;2635.18;1222.03;
13;115561.599;1815.51;21459.107;87393.764;374.979;2633.81;1217.59;
14;115431.078;1801.50;21459.107;87259.815;388.354;2566.76;1194.88;
15;115909.278;1803.59;21459.107;87706.343;373.951;2561.54;1148.84;
16;116754.617;1841.29;21459.107;88419.789;253.513;2609.61;1135.75;
17;116900.990;1846.61;21459.107;88532.068;179.962;2743.34;1155.42;
18;116036.520;1830.72;39991.376;69376.019;385.557;2811.72;1160.59;
19;114507.038;1778.63;39991.376;67905.655;441.758;2749.77;1155.00;
20;112181.268;1706.95;39991.376;65639.081;512.466;2654.87;1090.77;
21;109579.635;1648.65;39991.376;63207.659;592.838;2588.40;1031.24;
22;105752.862;1387.84;10094.352;88677.714;58.109;2563.03;913.98;
23;103008.982;1193.89;10094.352;85956.468;148.951;1689.84;790.93;
