Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;103297.353;1101.95;10094.352;86348.794;203.883;2402.50;685.23;
1;101468.105;1000.78;10094.352;84619.138;311.681;1703.01;610.28;
2;100559.160;913.72;10094.352;83792.907;380.281;1613.87;541.41;
3;100302.228;876.23;10094.352;83580.259;406.542;1212.60;510.98;
4;100708.833;916.49;10094.352;83974.498;415.127;1223.62;535.41;
5;102318.736;1022.64;10094.352;85522.150;365.351;1351.78;608.64;
6;104532.424;1156.15;25458.661;72360.633;341.449;1785.53;675.22;
7;107591.523;1397.04;25458.661;75302.232;191.936;1804.74;0.00;
8;111282.434;1601.76;21459.107;83280.606;458.986;2507.87;0.00;
9;114036.941;1786.26;21459.107;85965.929;354.077;2493.30;1013.35;
10;115474.910;1805.71;21459.107;87355.700;278.306;2421.64;1028.22;
11;115844.479;1835.32;21459.107;87714.780;261.768;2526.14;1051.25;
12;115732.113;1819.49;21459.107;87598.016;261.790;2424.99;1033.81;
13;115742.366;1814.32;21459.107;87602.756;247.918;2423.58;1048.95;
14;115625.085;1805.33;21459.107;87487.418;261.167;2376.94;1039.78;
15;116018.757;1803.97;21459.107;87877.790;245.486;2379.22;1043.32;
16;117183.640;1813.67;21459.107;88929.225;157.480;2385.39;1045.33;
17;117600.733;1826.87;21459.107;89376.748;110.147;2568.94;1055.82;
18;116771.296;1781.63;39991.376;70212.208;308.160;2639.63;0.00;
19;115194.034;1755.97;39991.376;68663.322;362.425;2560.94;0.00;
20;113154.513;1724.75;39991.376;66671.419;440.187;2578.13;0.00;
21;110667.986;1572.65;39991.376;64251.936;540.346;2268.47;349.24;
22;107424.778;1287.57;10094.352;90353.056;26.317;1873.48;724.77;
23;105197.922;1173.87;10094.352;88188.915;121.643;2274.39;740.87;
