Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;101932.455;1070.59;10094.352;84895.615;203.097;2400.22;661.00;
1;100342.498;998.82;10094.352;83401.273;312.816;2349.46;602.56;
2;99758.530;928.58;10094.352;82880.221;379.294;1730.00;548.82;
3;99946.239;902.21;10094.352;83133.346;414.797;1730.00;519.75;
4;100989.269;1000.38;10094.352;84173.337;416.077;1730.00;576.84;
5;104308.752;1119.88;10094.352;87346.657;358.747;1736.50;652.76;
6;108267.328;1346.97;25458.661;75894.204;337.918;1809.38;790.64;
7;113367.045;1739.57;25458.661;80810.569;207.576;2536.86;1072.66;
8;117656.817;1865.13;21459.107;89408.543;444.245;2482.43;748.72;
9;120137.915;1914.55;21459.107;91836.211;343.709;2776.66;1159.61;
10;120369.983;1893.51;21459.107;92051.950;311.329;2746.66;1194.58;
11;119923.946;1896.17;21459.107;91596.078;295.335;2671.73;1186.06;
12;119524.893;1869.04;21459.107;91178.332;279.460;2636.47;1165.15;
13;119713.763;1917.20;21459.107;91395.248;278.968;2653.22;1171.61;
14;119741.016;1923.85;21459.107;91399.289;291.097;2662.61;1151.91;
15;119899.986;1895.75;21459.107;91544.635;267.532;2656.24;1142.49;
16;120801.038;1919.80;21459.107;92355.531;189.824;2757.39;1144.54;
17;120718.407;1914.17;21459.107;92304.388;147.986;2817.23;1163.42;
18;119635.467;1895.41;39991.376;72891.246;354.204;3216.55;1142.42;
19;117641.236;1803.42;39991.376;70918.678;395.984;2701.55;1133.91;
20;115441.231;1724.97;39991.376;68756.602;456.196;2324.32;346.38;
21;112581.946;1583.17;39991.376;66026.063;516.476;2508.23;978.88;
22;108755.347;1274.12;10094.352;91549.417;14.054;1886.63;819.75;
23;105940.273;1161.51;10094.352;88798.802;100.749;2232.71;739.25;
