Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;102947.045;1256.60;10094.352;85978.198;187.942;2457.59;0.00;
1;100811.590;1217.45;10094.352;83897.097;284.597;2419.85;0.00;
2;99692.483;1184.83;10094.352;82820.028;355.980;1730.00;762.13;
3;99238.133;1160.44;10094.352;82390.606;391.029;1730.00;731.59;
4;99777.458;1194.74;10094.352;82954.868;403.622;1730.00;747.36;
5;101578.760;1273.59;10094.352;84735.748;366.789;1758.28;779.89;
6;103517.507;1402.82;25458.661;71343.898;355.645;2091.23;787.05;
7;107079.247;1576.47;25458.661;74889.947;268.765;2419.05;784.33;
8;111269.631;1857.16;21459.107;83388.309;500.988;2408.87;938.56;
9;114105.298;1912.19;21459.107;86119.962;347.368;2446.66;952.00;
10;115580.995;1938.61;21459.107;87547.885;261.858;2480.48;952.00;
11;115912.170;1924.22;21459.107;87861.065;224.244;2498.01;952.00;
12;115647.097;1905.28;21459.107;87589.091;205.701;2476.43;952.00;
13;115642.385;1915.52;21459.107;87563.472;193.994;2471.69;952.00;
14;115833.908;1908.13;21459.107;87751.376;202.311;2473.59;952.00;
15;116487.873;1923.55;21459.107;88399.741;181.009;2871.65;952.00;
16;117836.313;1977.41;21459.107;89654.521;136.967;2943.18;952.00;
17;117998.348;1967.42;21459.107;89882.485;99.690;3172.06;952.00;
18;116719.023;1953.83;39991.376;70236.083;281.254;3047.28;952.00;
19;114774.211;1866.68;39991.376;68330.608;332.943;3032.34;952.00;
20;112734.663;1771.67;39991.376;66349.119;393.339;2707.67;1095.38;
21;110301.546;1687.14;39991.376;63958.406;459.655;2770.29;1066.85;
22;106917.586;1466.70;10094.352;89925.879;17.497;2775.19;905.59;
23;104444.573;1353.24;10094.352;87466.289;89.014;2645.79;831.79;
