Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95836.387;1184.11;10094.352;78454.866;76.930;2456.45;759.02;
1;93860.417;1142.36;10094.352;76588.881;196.672;2411.09;725.74;
2;92630.042;1077.85;10094.352;75451.155;273.987;1433.09;675.25;
3;92055.596;1000.51;10094.352;74928.407;320.460;1313.73;618.44;
4;92424.906;1047.03;10094.352;75305.966;330.103;1362.90;631.31;
5;93480.663;1076.81;10094.352;76331.719;291.819;1421.67;667.53;
6;94527.300;1085.69;25458.661;62007.583;273.541;1444.08;675.24;
7;96758.062;1187.98;25458.661;64077.554;108.826;1640.75;736.22;
8;99412.807;1326.08;21459.107;71024.259;373.374;1848.39;798.74;
9;101677.045;1501.92;21459.107;73180.940;281.589;2144.53;934.05;
10;103256.619;1546.15;21459.107;74693.815;244.058;2192.66;985.77;
11;103691.617;1560.69;21459.107;75049.614;229.767;2217.32;992.77;
12;103707.897;1553.05;21459.107;75061.050;237.086;2156.93;984.39;
13;103812.654;1558.05;21459.107;75182.615;248.582;2150.17;999.95;
14;104086.521;1559.94;21459.107;75506.860;253.127;2145.67;988.10;
15;105195.286;1572.10;21459.107;76672.265;223.375;2060.29;984.93;
16;107196.234;1611.55;21459.107;78574.153;109.055;2106.92;1021.18;
17;107973.559;1669.55;21459.107;79390.684;55.455;2289.40;1060.20;
18;106746.959;1659.60;39991.376;59863.837;315.082;2561.84;1026.52;
19;105240.300;1634.59;39991.376;58407.934;392.340;2513.48;1013.36;
20;103304.462;1601.43;39991.376;56490.832;431.042;2433.54;1001.98;
21;101231.807;1514.12;39991.376;54476.125;507.417;2097.09;982.57;
22;99047.758;1307.13;10094.352;81671.041;9.338;1917.24;840.56;
23;96970.980;1202.83;10094.352;79572.103;9.035;1699.80;766.94;
