Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;100808.172;1032.97;10094.352;83903.709;237.264;2392.79;631.80;
1;99241.164;936.05;10094.352;82443.900;339.643;2335.18;553.03;
2;98665.197;866.26;10094.352;81940.705;401.203;1194.39;504.59;
3;98784.881;854.20;10094.352;82029.877;433.883;1196.44;486.83;
4;100065.911;951.33;10094.352;83278.785;432.592;1202.94;549.39;
5;103037.491;1089.82;10094.352;86181.028;365.643;1422.69;643.88;
6;107049.890;1328.81;25458.661;74836.222;343.499;1803.12;796.71;
7;111666.954;1631.52;25458.661;79294.188;293.830;2406.26;991.31;
8;115718.809;1753.33;21459.107;87675.259;534.509;2590.14;1072.09;
9;117869.536;1798.02;21459.107;89743.428;435.972;2754.68;1183.27;
10;118103.268;1812.93;21459.107;89955.323;408.446;2748.99;1216.57;
11;117759.047;1796.37;21459.107;89620.344;410.027;2659.20;1171.91;
12;117375.102;1787.96;21459.107;89245.421;396.168;2579.48;1177.73;
13;117546.668;1798.59;21459.107;89410.811;388.892;2548.19;1156.30;
14;117439.137;1799.91;21459.107;89295.186;406.260;2547.56;1140.20;
15;117876.954;1792.97;21459.107;89690.962;390.590;2557.43;1123.92;
16;118826.176;1828.31;21459.107;90491.241;262.646;2634.11;1084.78;
17;118782.724;1831.13;21459.107;90409.545;184.762;2730.87;1057.78;
18;117602.906;1825.26;39991.376;70940.517;389.657;2747.72;1138.21;
19;115981.832;1767.13;39991.376;69368.664;437.594;2657.93;1146.96;
20;113697.163;1695.59;39991.376;67136.420;507.652;2548.67;1090.63;
21;111111.916;1591.66;39991.376;64706.476;573.242;2497.64;1026.65;
22;107351.568;1321.77;10094.352;90249.322;40.821;1966.09;880.54;
23;104499.698;1176.30;10094.352;87452.315;136.829;1674.92;769.99;
