Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;102980.225;1133.87;10094.352;85847.136;171.272;2412.67;683.67;
1;101257.780;1074.24;10094.352;84219.604;279.709;2378.98;623.02;
2;100610.248;1035.33;10094.352;83656.060;352.746;1882.46;599.96;
3;100577.920;1030.72;10094.352;83646.226;387.881;1898.13;588.44;
4;101891.335;1061.80;10094.352;84998.332;406.704;1875.70;607.82;
5;104645.790;1188.31;10094.352;87692.153;359.427;1824.52;698.47;
6;108304.414;1369.68;25458.661;75977.354;339.485;1866.51;829.36;
7;113096.601;1648.12;25458.661;80658.664;253.875;2497.84;1032.34;
8;117207.557;1836.58;21459.107;89040.433;484.952;2718.55;1156.11;
9;119445.391;1873.82;21459.107;91173.459;353.138;2822.86;1204.85;
10;119738.036;1873.27;21459.107;91423.505;290.492;2786.86;1209.43;
11;119490.079;1896.79;21459.107;91138.860;253.545;2718.31;1226.62;
12;119114.595;1873.71;21459.107;90722.370;230.375;2652.03;1225.60;
13;119506.504;1892.95;21459.107;91131.512;242.760;2707.98;1244.13;
14;119460.119;1888.91;21459.107;91093.769;257.540;2717.11;1249.33;
15;119924.971;1871.39;21459.107;91530.983;236.886;2727.69;1187.84;
16;120754.680;1892.92;21459.107;92294.429;171.814;2760.64;1125.38;
17;120529.449;1893.22;21459.107;92078.288;121.048;2882.30;1135.47;
18;119352.647;1878.63;39991.376;72553.034;320.463;2897.84;1116.59;
19;117424.828;1816.84;39991.376;70666.901;364.213;2840.84;1097.21;
20;114984.496;1725.18;39991.376;68242.462;420.782;2722.15;1080.33;
21;112333.475;1656.11;39991.376;65725.013;475.440;2636.17;1003.05;
22;108591.091;1466.58;10094.352;91344.366;10.003;2593.31;911.26;
23;106073.177;1260.19;10094.352;88838.997;85.915;2454.02;803.04;
