Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97465.858;1092.26;10094.352;80178.448;68.148;1652.45;518.31;
1;95988.879;1005.69;10094.352;78762.917;136.488;1551.78;299.64;
2;95254.841;977.09;10094.352;78092.069;208.960;1376.74;463.12;
3;95316.997;988.28;10094.352;78205.887;245.490;1360.15;479.87;
4;96360.271;1107.67;10094.352;79239.105;247.608;1415.57;687.12;
5;99083.156;1240.18;10094.352;81838.680;198.016;1555.29;763.99;
6;102881.620;1425.08;25458.661;70195.243;143.838;1843.07;869.06;
7;107580.668;1715.82;25458.661;74668.533;63.761;2490.17;1090.54;
8;111362.295;1935.65;21459.107;82674.247;273.337;2734.57;1255.18;
9;113471.628;1955.14;21459.107;84757.333;219.115;2827.53;1291.05;
10;113775.681;1952.01;21459.107;85049.061;199.083;2825.21;1295.26;
11;113835.295;2035.83;21459.107;85102.674;196.884;3006.31;1350.01;
12;113271.629;1996.76;21459.107;84533.351;191.525;2827.31;1285.45;
13;113552.519;2030.60;21459.107;84842.857;216.142;3005.63;1322.46;
14;113710.259;2040.43;21459.107;84988.085;213.203;2982.50;1331.12;
15;114121.534;1988.03;21459.107;85328.975;170.917;2661.18;1261.77;
16;115057.036;1994.47;21459.107;86164.718;107.418;2664.40;1276.33;
17;115061.281;1992.31;21459.107;86196.088;47.963;2758.03;1283.78;
18;113452.763;1954.49;39991.376;66263.075;262.130;2772.05;1282.94;
19;111565.222;1926.78;39991.376;64413.970;304.364;2722.63;1274.71;
20;109303.201;1782.78;39991.376;62224.542;375.728;2651.80;1160.17;
21;106797.448;1647.32;39991.376;59892.146;456.144;2649.28;1063.97;
22;103154.467;1424.48;10094.352;85701.404;9.322;2454.67;917.44;
23;100046.780;1193.75;10094.352;82566.857;9.440;2094.04;761.58;
