Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;97896.255;1144.10;10094.352;80466.001;106.111;2339.70;744.26;
1;96439.475;1059.98;10094.352;79060.933;148.866;1798.75;653.11;
2;95665.996;894.73;10094.352;78360.223;216.168;1580.00;0.00;
3;95298.150;897.22;10094.352;78032.945;262.706;1580.00;0.00;
4;96462.870;1037.99;10094.352;79211.767;271.485;1730.00;555.28;
5;98794.162;1211.06;10094.352;81473.351;210.115;1730.01;769.47;
6;102376.435;1356.25;25458.661;69646.745;154.018;1730.01;816.72;
7;106701.311;1571.46;25458.661;73725.422;64.853;2027.52;972.27;
8;110270.258;1834.06;21459.107;81583.508;296.794;2527.45;1156.88;
9;112139.875;1872.78;21459.107;83418.905;254.320;2649.11;1245.33;
10;112464.842;1862.08;21459.107;83737.779;255.726;2650.07;1236.68;
11;112052.105;1887.44;21459.107;83313.360;273.664;2602.78;1254.10;
12;111663.334;1856.32;21459.107;82862.793;245.551;2528.58;1230.84;
13;112009.854;1868.88;21459.107;83236.670;253.334;2515.85;1217.41;
14;112189.597;1901.60;21459.107;83417.240;244.104;3250.83;1242.53;
15;112654.113;1860.55;21459.107;83838.282;207.643;2412.21;1202.52;
16;113694.080;1872.63;21459.107;84799.764;128.338;2435.24;1213.13;
17;113713.151;1891.45;21459.107;84841.694;62.559;2669.99;1225.08;
18;112455.923;1873.48;39991.376;65270.398;283.979;2607.39;1205.72;
19;110899.684;1859.45;39991.376;63741.740;317.800;2608.28;1210.62;
20;108702.336;1783.51;39991.376;61593.722;390.095;2445.60;1154.48;
21;106374.952;1645.17;39991.376;59464.765;470.339;2542.28;1068.70;
22;102994.359;1403.58;10094.352;85504.174;7.938;2412.31;901.42;
23;99878.068;1212.61;10094.352;82366.359;12.723;2051.30;765.22;
