◊‡Ò,"Œ·˙ÂÏ ÔÓÎÌÓ„Ó ÔÎ‡ÌÓ‚Ó„Ó ÔÓÚÂ·ÎÂÌËˇ, Ã¬Ú.˜","»Ì‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌ˚ı ˆÂÌ Ì‡ ÔÓÍÛÔÍÛ ˝ÎÂÍÚÓ˝ÌÂ„ËË, Û·./Ã¬Ú.˜.","Œ·˙ÂÏ ÔÓÍÛÔÍË ÔÓ Â„ÛÎËÛÂÏ˚Ï ‰Ó„Ó‚Ó‡Ï, Ã¬Ú.˜","Œ·˙ÂÏ ÔÓÍÛÔÍË Ì‡ –—¬, Ã¬Ú.˜","Œ·˙ÂÏ ÔÓ‰‡ÊË ‚ Ó·ÂÒÔÂ˜ÂÌËÂ –ƒ, Ã¬Ú.˜","Ã‡ÍÒËÏ‡Î¸Ì˚È ËÌ‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌÓÈ ˆÂÌ˚, Û·./Ã¬Ú.˜","ÃËÌËÏ‡Î¸Ì˚È ËÌ‰ÂÍÒ ‡‚ÌÓ‚ÂÒÌÓÈ ˆÂÌ˚, Û·./Ã¬Ú.˜",Unnamed: 8
3,95550.922,1035.0,10094.352,78606.095,469.421,1410.39,625.52,
4,96826.829,1085.44,10094.352,79893.857,465.342,1457.27,652.68,
5,99701.57,1192.73,10094.352,82764.877,400.213,1657.46,730.81,
6,103268.055,1429.82,25458.661,70991.772,367.801,2442.54,866.09,
7,107933.241,1687.24,25458.661,75456.464,264.669,2754.17,1041.88,
8,112192.15,1816.37,21459.107,84019.857,500.343,2850.38,1106.03,
9,114424.02,1855.06,21459.107,86205.477,422.072,2925.5,1147.2,
10,114867.542,1839.12,21459.107,86593.505,378.57,2831.49,1173.84,
11,114146.343,1830.23,21459.107,85841.321,373.808,2684.23,1068.05,
12,113670.656,1832.05,21459.107,85331.405,350.76,2764.39,1170.92,
13,113999.341,1841.65,21459.107,85683.9,360.742,2627.19,1076.81,
14,114008.979,1829.53,21459.107,85696.724,370.921,2694.53,1160.15,
15,114585.769,1824.33,21459.107,86271.341,340.453,2694.79,1148.37,
16,115545.146,1845.6,21459.107,87142.285,243.554,2631.62,1053.3,
17,115641.893,1865.22,21459.107,87216.066,176.497,2738.41,1066.64,
18,114611.247,1844.48,39991.376,67963.692,428.229,2809.74,1068.04,
19,113022.455,1803.4,39991.376,66423.605,489.63,2740.38,1065.92,
