Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95391.473;1082.23;8507.576;80081.149;58.781;1985.04;665.23;
1;93789.154;1059.73;8507.576;78475.336;70.029;1959.58;645.17;
2;93041.244;1027.65;8507.576;77723.548;73.534;1663.91;630.09;
3;93425.923;1021.08;8507.576;78126.612;83.368;1391.04;623.34;
4;94978.059;1059.32;8507.576;79696.721;82.126;1498.70;633.85;
5;97096.327;1122.53;8507.576;81807.777;69.708;1604.37;610.83;
6;100243.126;1355.96;21741.374;71702.818;54.585;2296.62;839.02;
7;104370.734;1543.83;21741.374;75739.742;52.287;2381.89;941.70;
8;107805.675;1592.82;18186.010;82759.446;46.336;2380.28;1021.59;
9;109575.815;1620.68;18186.010;84496.358;51.008;2397.28;1035.88;
10;109549.431;1617.25;18186.010;84425.316;50.910;2396.98;1049.55;
11;108938.924;1627.63;18186.010;83783.143;58.331;2395.60;1058.45;
12;107667.256;1603.66;18186.010;82477.720;62.797;2394.50;1045.93;
13;107648.304;1603.92;18186.010;82472.482;66.249;2391.60;1037.00;
14;107122.652;1591.49;18186.010;81961.407;69.797;2389.56;1031.67;
15;106605.441;1582.91;18186.010;81462.505;68.169;2391.40;1015.85;
16;106862.155;1597.18;18186.010;81759.447;65.259;2399.38;1008.48;
17;107033.540;1553.27;18186.010;82010.692;59.080;2334.11;934.64;
18;108334.455;1603.14;34260.753;67303.618;75.546;2374.14;982.57;
19;108497.879;1612.13;34260.753;67478.615;68.249;2401.71;1037.00;
20;106671.756;1599.42;34260.753;65656.842;88.996;2385.31;1037.00;
21;104330.253;1511.13;34260.753;63450.768;120.190;2376.36;984.95;
22;100624.978;1286.44;8507.576;85390.951;46.035;2266.64;892.23;
23;97701.246;1127.90;8507.576;82413.932;46.279;2259.46;744.90;
