Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;90805.292;1153.81;8507.576;75563.764;18.939;1931.08;860.82;
1;89308.647;1081.83;8507.576;74046.309;30.647;1796.43;679.07;
2;88708.684;1050.78;8507.576;73472.037;59.672;1443.74;668.58;
3;88933.126;1058.97;8507.576;73698.646;74.842;1437.91;668.39;
4;90072.121;1088.37;8507.576;74847.210;73.747;1486.74;683.67;
5;91988.307;1205.55;8507.576;76774.232;50.615;1864.00;776.99;
6;94735.559;1377.33;21741.374;66280.326;48.556;1895.76;870.99;
7;98564.324;1616.28;21741.374;69957.943;10.402;2434.78;1009.12;
8;102142.052;1724.45;18186.010;77138.170;56.123;2409.16;1083.01;
9;103881.696;1739.09;18186.010;78817.961;17.517;2301.76;876.88;
10;103797.977;1740.05;18186.010;78720.165;8.585;2313.12;860.07;
11;103017.300;1744.74;18186.010;77952.595;13.966;2309.22;849.22;
12;102305.716;1736.10;18186.010;77219.235;20.381;2305.13;848.48;
13;102145.186;1732.94;18186.010;76992.487;17.892;2306.90;850.86;
14;101713.186;1724.44;18186.010;76569.712;28.605;2308.47;862.53;
15;101289.035;1719.34;18186.010;76203.410;23.309;2316.32;894.47;
16;101205.619;1746.82;18186.010;76126.166;21.022;2436.20;1138.34;
17;101100.568;1724.87;18186.010;76091.017;31.887;2390.66;1100.90;
18;102236.513;1733.32;34260.753;61236.278;66.173;2399.06;1111.62;
19;103403.478;1728.94;34260.753;62430.363;63.552;2409.45;1000.53;
20;102084.081;1711.83;34260.753;61176.781;107.755;2403.08;927.12;
21;99482.987;1660.50;34260.753;58696.761;142.224;2387.14;996.27;
22;95440.570;1459.57;8507.576;80328.674;17.727;2383.66;967.56;
23;92581.394;1262.30;8507.576;77426.229;19.857;2253.63;879.90;
