Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95091.079;1127.31;8507.576;79765.936;39.701;1739.49;765.24;
1;93558.433;1071.88;8507.576;78216.326;48.203;1625.81;716.29;
2;92660.450;1045.55;8507.576;77318.530;55.205;1545.86;689.72;
3;93049.501;1053.23;8507.576;77706.051;56.085;1513.03;688.72;
4;94708.245;1112.48;8507.576;79376.586;51.977;1576.41;713.66;
5;97007.059;1212.64;8507.576;81681.104;44.126;2173.53;769.54;
6;100206.247;1427.52;21741.374;71652.313;35.863;2259.02;921.11;
7;103989.900;1622.28;21741.374;75352.111;35.749;2387.69;1051.11;
8;107468.822;1673.16;18186.010;82380.830;26.606;2618.09;1075.90;
9;108844.666;1675.72;18186.010;83764.871;20.623;2600.47;729.13;
10;108607.923;1683.71;18186.010;83512.895;13.327;2606.71;353.67;
11;107587.862;1668.70;18186.010;82502.187;13.962;2650.52;1100.94;
12;106824.078;1668.98;18186.010;81739.610;25.567;2560.04;1124.00;
13;106606.592;1665.48;18186.010;81487.053;20.276;2580.40;1121.06;
14;106192.182;1673.67;18186.010;81097.208;31.567;2504.74;1115.82;
15;105699.994;1666.44;18186.010;80612.283;31.054;2644.78;1082.42;
16;105644.666;1669.79;18186.010;80562.069;31.020;2372.13;1068.43;
17;106000.074;1672.88;18186.010;80904.509;21.558;2424.86;878.96;
18;107220.176;1702.65;34260.753;66121.596;61.937;2472.83;515.06;
19;107714.768;1698.21;34260.753;66628.272;51.454;2462.88;1043.14;
20;106139.120;1695.89;34260.753;65059.980;66.670;2425.40;1149.86;
21;104259.399;1646.75;34260.753;63495.758;96.352;2278.00;1101.24;
22;100527.838;1465.00;8507.576;85461.317;20.111;2336.74;1027.71;
23;97702.739;1362.08;8507.576;82577.073;19.573;2258.71;979.73;
