Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;91326.248;1110.84;8507.576;76122.913;23.774;1621.91;778.45;
1;89889.195;1080.36;8507.576;74685.219;38.890;1561.75;743.80;
2;89182.370;1062.55;8507.576;73973.842;49.459;1528.94;735.45;
3;89609.153;1082.14;8507.576;74395.888;53.488;1527.77;738.07;
4;90995.326;1100.00;8507.576;75795.700;52.743;1542.22;750.25;
5;93203.505;1327.83;8507.576;78009.641;34.919;1807.55;927.03;
6;96307.432;1432.27;21741.374;67866.893;21.005;2021.91;986.91;
7;99538.234;1580.80;21741.374;70983.655;23.635;2348.77;1065.56;
8;102979.939;1602.57;18186.010;77950.406;21.808;2373.26;1086.13;
9;104377.209;1629.43;18186.010;79312.956;18.237;2398.48;1126.92;
10;104261.955;1626.69;18186.010;79142.374;22.671;2404.31;1152.51;
11;103364.190;1634.16;18186.010;78234.790;36.085;2406.91;1150.82;
12;102453.288;1611.69;18186.010;77305.471;38.989;2409.80;1128.73;
13;102241.257;1609.08;18186.010;77095.988;39.676;2411.48;1128.70;
14;101627.721;1602.72;18186.010;76497.767;44.746;2412.58;1111.81;
15;101177.137;1610.12;18186.010;76082.241;41.741;2409.23;1105.15;
16;101378.830;1627.09;18186.010;76318.307;43.302;2381.67;1076.45;
17;101769.652;1607.55;18186.010;76779.661;32.949;2343.68;1055.35;
18;102986.825;1614.77;34260.753;62008.515;67.641;2393.49;1073.12;
19;103729.979;1634.03;34260.753;62808.120;77.099;2399.09;1100.88;
20;102443.371;1625.93;34260.753;61538.124;97.169;2388.49;1096.61;
21;99983.399;1613.06;34260.753;59213.229;132.159;2374.11;1097.08;
22;95858.423;1480.66;8507.576;80751.489;17.132;2411.67;1017.75;
23;93089.134;1303.60;8507.576;77932.658;17.824;1904.03;912.41;
