Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;90191.751;1383.31;8507.576;75271.868;21.113;2057.42;953.04;
1;88817.375;1188.36;8507.576;73854.556;34.689;1778.42;807.13;
2;88044.380;1143.49;8507.576;73061.195;45.364;1660.82;760.24;
3;88011.101;1141.20;8507.576;73038.711;53.420;1634.66;760.87;
4;88708.729;1167.82;8507.576;73754.128;53.270;1673.31;773.08;
5;89556.845;1327.82;8507.576;74610.392;38.357;1856.65;879.02;
6;90926.235;1385.08;21741.374;62783.898;52.251;1911.14;902.29;
7;93613.897;1513.99;21741.374;65467.966;38.932;2260.71;949.74;
8;96951.299;1651.62;18186.010;72342.660;66.396;2261.95;953.93;
9;98952.615;1673.49;18186.010;74264.352;22.668;2267.94;954.27;
10;99563.927;1696.16;18186.010;74844.159;12.414;2280.63;956.19;
11;99300.097;1692.17;18186.010;74548.719;16.205;2285.63;956.25;
12;98713.164;1681.12;18186.010;73963.483;17.946;2300.92;956.11;
13;98375.649;1675.42;18186.010;73626.586;14.572;2274.37;956.08;
14;97958.448;1668.05;18186.010;73218.515;20.422;2277.86;955.87;
15;97702.306;1655.34;18186.010;72985.928;20.169;2286.18;955.56;
16;97980.064;1652.62;18186.010;73312.554;19.067;2264.96;955.31;
17;98484.333;1665.52;18186.010;73870.586;17.490;2237.35;955.55;
18;99711.159;1677.79;34260.753;59129.920;57.926;2252.84;955.85;
19;100367.203;1740.40;34260.753;59827.533;61.690;2766.05;956.39;
20;99253.257;1703.09;34260.753;58763.087;84.333;2738.88;956.32;
21;97108.032;1627.29;34260.753;56649.099;120.184;2228.07;956.26;
22;93635.994;1461.37;8507.576;78844.486;21.604;2293.86;953.94;
23;91354.259;1316.39;8507.576;76523.800;19.675;2098.32;874.99;
