Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;90918.726;1072.76;8507.576;75697.417;7.783;1547.70;690.86;
1;89525.357;1038.10;8507.576;74289.967;25.148;2224.96;644.39;
2;89015.754;1005.50;8507.576;73795.868;39.155;1360.22;629.03;
3;89288.654;1011.67;8507.576;74059.352;49.504;1364.14;627.37;
4;90410.650;1042.58;8507.576;75194.369;42.367;1408.71;645.14;
5;92567.820;1103.82;8507.576;77352.237;20.247;2235.88;664.02;
6;95303.161;1253.45;21741.374;66858.150;11.072;1738.74;797.33;
7;99219.993;1457.93;21741.374;70667.761;3.750;2152.32;937.93;
8;102635.536;1604.85;18186.010;77685.115;29.288;2433.92;889.25;
9;104190.121;1623.01;18186.010;79198.089;10.241;2482.31;862.57;
10;104276.127;1612.59;18186.010;79241.191;9.607;2442.61;0.00;
11;103593.623;1639.57;18186.010;78535.001;11.356;2445.21;0.00;
12;102739.498;1602.82;18186.010;77648.696;11.971;2442.25;0.00;
13;102795.921;1619.04;18186.010;77713.994;15.525;2443.04;0.00;
14;102217.297;1591.52;18186.010;77158.991;11.260;2439.21;0.00;
15;101753.258;1583.61;18186.010;76728.043;21.914;2438.43;0.00;
16;101685.488;1588.96;18186.010;76716.789;14.750;2394.46;0.00;
17;101621.687;1548.81;18186.010;76699.185;9.466;2333.42;898.17;
18;103093.118;1582.95;34260.753;62170.560;48.743;2411.39;909.16;
19;103985.594;1604.85;34260.753;63095.077;50.731;2410.98;891.82;
20;102879.987;1608.29;34260.753;62016.685;79.417;2370.46;887.73;
21;100181.652;1580.22;34260.753;59426.071;112.285;2395.19;884.71;
22;96112.629;1410.88;8507.576;81014.220;4.171;2382.98;872.55;
23;93294.290;1227.73;8507.576;78136.447;3.938;1977.70;852.57;
