Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95477.391;1089.12;8507.576;80205.780;49.543;1771.12;688.85;
1;93843.024;1050.89;8507.576;78547.515;52.470;1641.03;662.36;
2;93196.570;1041.20;8507.576;77901.371;58.932;1597.06;655.42;
3;93634.224;1045.41;8507.576;78345.737;61.468;1590.28;653.76;
4;95172.560;1100.66;8507.576;79889.029;60.608;1595.46;673.17;
5;97432.246;1149.42;8507.576;82149.362;50.203;1647.51;707.79;
6;100723.817;1429.88;21741.374;72227.703;43.558;2367.96;889.25;
7;104593.883;1579.07;21741.374;76016.432;49.728;2494.56;982.03;
8;107949.817;1636.51;18186.010;82892.636;36.502;2526.10;1052.75;
9;109415.173;1652.77;18186.010;84308.805;38.152;2586.71;686.29;
10;109106.238;1643.34;18186.010;83968.687;35.511;2588.70;799.05;
11;108438.968;1648.32;18186.010;83277.448;39.351;2569.54;1070.47;
12;107484.935;1627.19;18186.010;82272.965;50.992;2567.27;1048.28;
13;107226.279;1623.50;18186.010;81999.058;43.726;2563.78;1049.76;
14;106708.939;1619.26;18186.010;81539.266;49.512;2562.94;1028.78;
15;106398.185;1617.37;18186.010;81246.144;50.982;2565.74;1014.93;
16;106598.219;1629.56;18186.010;81500.452;49.395;2533.23;1012.52;
17;106916.235;1630.99;18186.010;81870.870;48.813;2531.44;957.90;
18;107955.197;1643.07;34260.753;66918.090;87.274;2578.19;736.79;
19;108441.773;1654.32;34260.753;67440.876;85.266;2555.21;1048.70;
20;106760.412;1638.59;34260.753;65770.721;98.954;2561.11;1052.95;
21;104452.902;1572.31;34260.753;63607.715;124.034;2474.44;1007.02;
22;100500.441;1435.23;8507.576;85324.889;41.045;2510.18;920.36;
23;97827.638;1191.90;8507.576;82569.911;40.571;2271.40;783.62;
