Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;93109.708;1194.50;8507.576;77989.119;26.817;1678.43;0.00;
1;91641.380;1116.67;8507.576;76511.664;39.583;1569.92;726.08;
2;90715.303;1079.93;8507.576;75589.786;49.385;1535.01;705.92;
3;90564.524;1081.02;8507.576;75441.480;53.983;1525.43;699.30;
4;91258.701;1107.78;8507.576;76140.812;49.510;1548.83;715.82;
5;91967.432;1114.82;8507.576;76856.765;47.340;1567.79;708.05;
6;92552.123;1141.60;21741.374;64235.929;51.061;1584.61;705.96;
7;94528.091;1294.34;21741.374;66188.727;51.822;2196.70;788.03;
8;97609.092;1439.65;18186.010;72842.230;79.132;2336.29;596.23;
9;99956.732;1536.75;18186.010;75130.180;37.818;2379.68;935.17;
10;100971.428;1613.22;18186.010;76084.951;22.005;2329.06;936.18;
11;100903.074;1601.33;18186.010;75986.053;26.358;2354.65;930.62;
12;100507.818;1550.44;18186.010;75581.493;32.931;2405.04;930.62;
13;100145.053;1530.24;18186.010;75207.195;33.676;2393.84;930.62;
14;99846.148;1525.32;18186.010;74942.559;38.933;2393.72;930.62;
15;99777.530;1535.62;18186.010;74908.010;38.192;2378.91;930.61;
16;100466.056;1589.20;18186.010;75670.824;37.978;2241.29;930.62;
17;101504.553;1631.46;18186.010;76760.486;31.478;2214.25;930.62;
18;103066.065;1675.09;34260.753;62371.765;79.938;2447.03;930.62;
19;104194.360;1690.59;34260.753;63525.055;88.734;2317.58;1093.07;
20;103287.041;1682.15;34260.753;62616.077;108.990;2351.83;1119.65;
21;100731.523;1637.64;34260.753;60097.771;139.018;2257.17;1110.29;
22;96806.092;1478.75;8507.576;81767.116;22.117;2302.36;930.61;
23;94230.356;1390.27;8507.576;79136.071;24.503;2264.64;930.61;
