Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;94732.318;1394.72;8507.576;79605.636;21.229;1957.14;969.45;
1;93230.498;1179.68;8507.576;78076.507;29.101;1671.28;806.00;
2;92244.510;1125.35;8507.576;77085.861;37.560;1593.98;760.91;
3;92185.945;1123.00;8507.576;77025.055;41.094;1578.10;754.95;
4;93022.376;1206.52;8507.576;77874.847;37.450;1622.44;806.11;
5;93957.326;1264.71;8507.576;78817.932;36.587;1624.79;843.48;
6;95497.003;1419.53;21741.374;67161.544;37.959;1788.92;939.54;
7;97592.328;1514.55;21741.374;69300.121;38.915;2180.95;903.99;
8;100848.315;1686.63;18186.010;76148.442;60.713;2224.16;936.16;
9;102984.203;1731.68;18186.010;78276.253;28.288;2230.08;937.56;
10;103781.171;1744.56;18186.010;79020.469;14.189;2242.05;938.00;
11;103508.916;1735.68;18186.010;78723.745;21.644;2251.66;930.64;
12;102897.906;1724.70;18186.010;78125.880;28.408;2261.21;930.64;
13;102432.370;1718.49;18186.010;77688.035;27.471;2270.64;930.64;
14;102098.787;1666.55;18186.010;77373.685;33.756;2309.11;930.63;
15;101892.295;1629.20;18186.010;77202.299;34.194;2218.70;930.63;
16;102356.505;1675.01;18186.010;77679.037;37.054;2457.51;930.62;
17;103028.713;1715.41;18186.010;78355.111;29.158;2384.19;930.63;
18;104255.911;1749.58;34260.753;63573.771;77.589;2426.23;930.63;
19;105073.662;1761.72;34260.753;64395.511;79.114;2408.80;1104.63;
20;104145.159;1748.36;34260.753;63459.708;94.083;2204.70;1149.26;
21;101629.339;1698.02;34260.753;60966.032;122.006;2213.78;1119.60;
22;98161.781;1502.63;8507.576;83153.977;20.271;2268.10;1004.19;
23;95681.225;1387.05;8507.576;80625.199;20.494;2248.25;941.25;
