Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74849.266;1252.46;7362.790;61325.357;70.560;1479.15;849.67;
1;73199.462;1058.72;7362.790;59700.988;120.412;1199.10;715.83;
2;72559.260;1031.55;7362.790;59097.734;155.044;1149.93;687.01;
3;72268.148;1000.42;7362.790;58853.646;160.321;1113.00;648.25;
4;72786.784;1014.82;7362.790;59396.994;188.566;1146.33;646.60;
5;74691.172;1185.20;7362.790;61316.340;189.992;1351.42;745.70;
6;77738.453;1436.29;20472.623;51191.673;152.482;2061.00;918.90;
7;81722.691;1629.11;20472.623;55019.651;90.746;2037.10;1095.47;
8;85432.822;1771.74;17180.630;62122.504;156.285;2238.06;1207.04;
9;87519.593;1805.87;17180.630;64170.709;106.664;2315.35;1244.61;
10;87704.907;1808.97;17180.630;64337.645;94.036;2360.72;1265.61;
11;87396.555;1806.61;17180.630;64002.312;94.081;2349.25;1266.00;
12;86916.466;1790.55;17180.630;63506.236;99.965;2290.94;1256.02;
13;87110.767;1798.88;17180.630;63713.337;99.884;2316.50;1124.92;
14;86851.447;1807.53;17180.630;63454.117;102.804;2320.24;1268.89;
15;86273.456;1809.62;17180.630;62899.358;79.729;2327.15;1124.00;
16;85761.181;1796.76;17180.630;62394.658;60.334;2323.99;1124.90;
17;85064.229;1782.12;17180.630;61702.349;52.423;2323.42;1126.00;
18;84881.064;1786.64;17180.630;61539.381;55.606;2333.42;1223.24;
19;84847.550;1789.06;32423.929;46363.421;142.201;2387.29;1201.30;
20;85236.043;1785.30;32423.929;46760.382;135.877;2444.93;1127.00;
21;84474.624;1757.59;32423.929;46140.679;187.254;2253.17;389.64;
22;81102.291;1620.95;32423.929;42938.337;377.180;2011.19;422.00;
23;77182.457;1330.07;7362.790;63640.345;4.735;1590.00;518.68;
