Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75610.489;1442.13;7362.790;62192.761;35.896;1629.09;827.00;
1;73955.138;1224.77;7362.790;60618.114;129.884;1414.98;848.58;
2;72997.327;1104.37;7362.790;59704.490;191.708;1369.50;760.91;
3;72358.594;1066.28;7362.790;59075.379;215.337;1265.57;719.20;
4;72123.940;1048.92;7362.790;58890.202;261.521;1295.92;711.40;
5;72821.601;1030.79;7362.790;59594.214;262.349;1354.83;703.06;
6;75356.489;1334.71;20472.623;48982.723;194.782;1552.20;904.09;
7;77829.573;1483.74;20472.623;51367.921;70.605;1682.90;952.00;
8;81465.433;1728.12;17180.630;58435.564;179.282;1944.52;952.00;
9;83835.869;1811.27;17180.630;60719.868;85.259;2074.55;952.00;
10;84592.383;1832.34;17180.630;61436.274;60.449;2132.66;952.00;
11;84617.377;1828.38;17180.630;61434.143;63.006;2118.43;952.00;
12;84229.972;1818.11;17180.630;61064.642;71.211;2091.84;952.00;
13;84052.194;1816.49;17180.630;60895.775;67.287;2099.07;952.00;
14;83611.670;1812.15;17180.630;60453.995;82.180;2088.98;951.99;
15;83105.236;1802.28;17180.630;59956.057;85.824;2063.75;952.00;
16;82810.964;1794.10;17180.630;59688.694;89.399;2069.06;952.00;
17;82382.586;1758.84;17180.630;59298.459;94.274;2025.67;952.00;
18;82198.857;1752.01;17180.630;59150.960;97.423;2032.44;952.00;
19;82475.167;1763.08;32423.929;44343.287;227.291;2043.43;952.00;
20;83329.659;1804.00;32423.929;45130.990;149.326;2155.32;952.00;
21;82527.967;1798.31;32423.929;44437.690;257.090;2160.76;952.00;
22;79500.219;1666.12;32423.929;41600.783;472.283;1990.73;811.00;
23;76012.992;1412.71;7362.790;62647.544;8.504;1614.70;952.00;
