Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;79900.489;1452.70;7362.790;66323.588;17.352;1752.78;1017.81;
1;78239.651;1224.00;7362.790;64633.957;22.698;1471.30;862.41;
2;77176.288;1095.59;7362.790;63585.965;42.571;1470.01;769.31;
3;76626.840;1070.34;7362.790;63047.435;56.337;1470.01;740.60;
4;76541.466;1066.27;7362.790;62982.632;79.174;1470.01;734.71;
5;77185.206;1082.78;7362.790;63652.771;96.996;1470.01;733.82;
6;78691.684;1236.87;20472.623;52115.645;57.493;1470.01;804.60;
7;81523.689;1373.75;20472.623;54914.675;31.032;1599.47;897.71;
8;84555.454;1544.45;17180.630;61309.214;81.905;1893.73;1022.64;
9;86491.936;1754.17;17180.630;63194.139;22.353;2179.59;1192.33;
10;87163.955;1775.09;17180.630;63878.206;14.626;2196.97;1228.85;
11;87119.265;1779.36;17180.630;63829.167;13.158;2222.06;1237.32;
12;86715.713;1758.40;17180.630;63449.463;18.475;2171.54;1232.71;
13;86381.998;1753.39;17180.630;63133.534;18.867;2168.81;1230.54;
14;85911.626;1754.05;17180.630;62640.246;20.396;2162.97;1227.24;
15;85418.972;1741.27;17180.630;62133.096;24.979;2176.93;1211.62;
16;85302.242;1696.60;17180.630;61991.730;25.434;2208.95;1169.79;
17;85288.993;1671.08;17180.630;61987.734;23.369;2283.11;1113.33;
18;85468.095;1676.88;17180.630;62202.229;23.617;2423.01;1099.91;
19;86247.384;1720.17;32423.929;47835.582;92.560;2434.20;1122.76;
20;87211.071;1770.60;32423.929;48829.937;104.935;2594.82;953.67;
21;86378.517;1758.34;32423.929;48035.656;139.523;2595.69;925.30;
22;83592.435;1648.57;32423.929;45285.722;242.312;2330.35;805.87;
23;81313.593;1502.93;7362.790;67773.297;7.899;1889.42;1074.79;
