Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;77904.663;1211.99;7362.790;64244.795;17.249;1460.50;900.92;
1;76221.452;1138.98;7362.790;62550.130;34.446;1406.40;834.33;
2;75516.264;1066.78;7362.790;61893.044;77.043;1376.31;774.26;
3;75236.882;1054.44;7362.790;61621.047;88.795;1352.45;734.05;
4;75821.464;1085.79;7362.790;62251.340;117.194;1357.05;681.29;
5;77219.093;1228.67;7362.790;63644.082;114.885;1459.35;827.62;
6;80090.596;1390.15;20472.623;53328.708;81.079;1580.04;992.23;
7;83831.475;1531.22;20472.623;56924.224;52.269;1802.76;1090.15;
8;87057.842;1686.37;17180.630;63506.378;90.662;2125.40;750.50;
9;88461.604;1766.38;17180.630;64871.469;69.996;2283.49;1207.00;
10;88352.548;1748.29;17180.630;64741.515;72.544;2273.95;1207.24;
11;87709.453;1736.46;17180.630;64067.417;69.078;2173.97;1224.77;
12;87093.865;1714.84;17180.630;63445.703;71.092;2187.14;1215.37;
13;87427.828;1766.46;17180.630;63813.836;63.751;2222.12;1321.79;
14;87024.304;1732.02;17180.630;63425.310;77.568;2219.21;1294.75;
15;86407.907;1686.71;17180.630;62840.615;48.194;2157.98;1215.95;
16;85994.865;1628.65;17180.630;62448.295;32.927;2033.19;1218.40;
17;85573.249;1603.22;17180.630;62054.639;29.463;1977.51;1157.84;
18;85600.696;1589.49;17180.630;62101.549;38.928;1955.48;1159.75;
19;86182.325;1601.09;32423.929;47550.614;124.307;1989.28;1163.50;
20;86976.189;1687.79;32423.929;48380.059;127.756;2302.98;1181.84;
21;86053.673;1764.11;32423.929;47620.217;124.704;2461.00;1192.86;
22;82651.177;1562.62;32423.929;44276.876;224.685;2065.95;1153.53;
23;79942.649;1370.57;7362.790;66346.986;11.009;1686.06;1022.06;
