Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76636.334;1140.89;7362.790;62974.437;24.552;1447.06;832.76;
1;74936.123;1058.96;7362.790;61275.039;35.414;1366.14;755.05;
2;74250.321;1000.77;7362.790;60629.652;78.234;1333.14;710.00;
3;73945.682;958.76;7362.790;60342.871;94.332;1322.19;659.02;
4;74620.412;994.21;7362.790;61048.144;119.569;1369.09;680.15;
5;76240.618;1104.67;7362.790;62668.316;132.266;1441.79;744.68;
6;79293.733;1350.18;20472.623;52544.373;99.213;1583.79;905.32;
7;83016.786;1504.06;20472.623;56105.459;69.983;1769.32;1016.42;
8;86361.752;1621.92;17180.630;62822.574;130.695;2128.50;1083.60;
9;87981.266;1735.86;17180.630;64400.644;101.694;2291.26;1165.65;
10;88029.105;1675.18;17180.630;64404.557;96.937;2189.23;707.20;
11;87450.311;1742.81;17180.630;63798.002;93.375;2225.79;1201.93;
12;86893.124;1711.67;17180.630;63223.747;88.816;2143.58;1195.19;
13;86935.537;1748.09;17180.630;63288.685;79.612;2183.73;1199.00;
14;86637.066;1744.35;17180.630;63001.480;88.337;2181.45;1205.57;
15;86151.828;1676.47;17180.630;62521.999;54.425;2069.96;1150.20;
16;85674.029;1613.85;17180.630;62055.768;36.534;1990.40;1122.18;
17;85007.594;1586.14;17180.630;61449.953;40.111;1929.96;1080.09;
18;84911.316;1571.22;17180.630;61396.549;51.495;1907.95;1055.48;
19;85468.617;1585.48;32423.929;46806.545;133.713;1990.74;1045.79;
20;86230.828;1597.66;32423.929;47609.305;142.291;2107.24;0.00;
21;85261.713;1725.28;32423.929;46806.155;151.256;2348.51;1155.09;
22;81905.284;1521.23;32423.929;43557.162;267.260;1919.48;1009.51;
23;79337.076;1313.97;7362.790;65756.000;32.599;1565.03;882.99;
