Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74883.138;1091.94;7362.790;61318.204;19.633;1281.24;0.00;
1;73239.786;996.85;7362.790;59703.454;65.665;1131.87;0.00;
2;72592.873;948.86;7362.790;59107.654;121.337;1111.16;0.00;
3;72290.648;915.83;7362.790;58828.862;142.169;1111.89;0.00;
4;72876.287;920.50;7362.790;59452.413;177.464;1143.84;0.00;
5;74740.713;1067.59;7362.790;61309.000;176.478;1245.15;0.00;
6;78688.181;1416.18;20472.623;52095.337;138.278;2033.69;0.00;
7;81861.688;1556.03;20472.623;55098.540;49.913;2037.08;1041.38;
8;85564.364;1743.47;17180.630;62233.092;158.166;2264.79;1161.61;
9;87584.282;1780.62;17180.630;64191.227;104.698;2404.54;1057.00;
10;87865.107;1795.60;17180.630;64439.777;87.650;2431.81;1035.25;
11;87550.570;1793.71;17180.630;64100.022;87.006;2477.39;0.00;
12;87171.509;1776.23;17180.630;63709.329;90.562;2408.58;0.00;
13;87375.383;1774.56;17180.630;63936.281;85.380;2421.23;0.00;
14;87119.132;1773.16;17180.630;63707.688;110.673;2429.90;0.00;
15;86573.116;1797.60;17180.630;63174.191;84.136;2454.09;1047.62;
16;85928.608;1778.58;17180.630;62544.108;77.335;2456.48;1217.74;
17;85240.260;1776.15;17180.630;61907.553;72.799;2290.94;1219.22;
18;84820.149;1773.83;17180.630;61513.982;79.598;2282.54;1211.69;
19;84945.870;1781.59;32423.929;46494.551;164.765;2339.86;1212.43;
20;85512.738;1786.97;32423.929;47053.436;131.143;2418.68;1199.63;
21;84591.596;1750.91;32423.929;46288.903;186.831;2247.45;398.00;
22;81042.120;1593.43;32423.929;42871.889;395.774;1969.12;431.00;
23;77247.365;1263.59;7362.790;63664.590;7.226;1468.43;542.99;
