Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75469.695;1366.65;7371.413;61985.284;96.379;1592.20;844.36;
1;73698.245;1330.51;7371.413;60277.162;193.384;1557.26;823.28;
2;72571.184;1230.92;7371.413;59176.873;249.018;1437.09;742.23;
3;72036.735;1209.57;7371.413;58655.661;267.544;1413.43;734.78;
4;72029.960;1216.51;7371.413;58647.390;266.735;1422.23;732.77;
5;72224.393;1211.60;7371.413;58865.539;283.782;1417.98;722.48;
6;73256.719;1222.00;20629.772;46682.677;301.257;1433.93;720.63;
7;76478.923;1397.85;20629.772;49789.645;166.205;1652.50;812.61;
8;80177.820;1597.24;17402.277;56925.819;379.832;1824.44;972.86;
9;82909.892;1811.40;17402.277;59496.563;239.573;2118.06;1177.98;
10;84091.220;1876.02;17402.277;60557.408;150.530;2211.48;1191.49;
11;84440.122;1893.87;17402.277;60854.764;112.823;2326.12;1239.94;
12;84244.273;1882.11;17402.277;60674.295;107.656;2310.15;1237.60;
13;84386.794;1881.46;17402.277;60805.053;90.431;2322.56;1241.82;
14;84503.706;1893.75;17402.277;60907.973;91.451;2330.79;1233.13;
15;84603.720;1890.51;17402.277;61018.656;93.804;2220.62;1210.22;
16;85046.330;1914.40;17402.277;61475.592;82.855;2362.99;1217.00;
17;85447.793;1913.48;17402.277;61942.387;93.122;2353.11;1220.58;
18;86752.834;1944.73;17402.277;63272.879;66.398;2407.15;1237.93;
19;88064.390;1960.93;32729.955;49353.778;120.126;2432.06;1294.46;
20;87184.473;1936.20;32729.955;48514.579;141.052;2423.32;1292.60;
21;84264.704;1851.33;32729.955;45757.663;299.219;2384.94;1235.10;
22;79893.993;1670.85;32729.955;41698.710;651.185;2216.28;1122.93;
23;77117.843;1473.13;7371.413;63594.956;42.218;1814.83;986.63;
