Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75627.989;1271.83;7371.413;62370.385;27.942;1499.10;784.44;
1;73926.155;1136.56;7371.413;60721.027;100.439;1366.00;696.51;
2;72866.784;1083.46;7371.413;59706.133;153.158;1321.10;643.54;
3;72619.348;1044.87;7371.413;59484.057;174.818;1314.33;553.38;
4;72867.362;1095.13;7371.413;59700.988;148.741;1331.30;647.09;
5;73581.143;1136.26;7371.413;60395.870;122.353;1394.66;662.06;
6;74301.886;998.32;20629.772;47891.784;150.753;1933.65;0.00;
7;77369.648;1431.16;20629.772;50888.711;82.011;1774.38;782.54;
8;80823.169;1593.18;17402.277;57739.308;269.343;1879.88;851.68;
9;83333.251;1736.17;17402.277;60116.181;181.637;2005.24;969.21;
10;84236.735;1760.79;17402.277;60945.030;137.229;2027.68;993.07;
11;84538.320;1764.32;17402.277;61223.165;129.363;2037.11;993.65;
12;84384.616;1753.18;17402.277;61093.088;141.928;1964.92;924.81;
13;84554.564;1766.64;17402.277;61251.217;143.269;2039.81;1003.33;
14;84658.862;1782.64;17402.277;61370.671;151.925;2060.53;1017.29;
15;84855.660;1836.29;17402.277;61598.345;149.414;2165.29;1037.05;
16;85321.412;1873.20;17402.277;62087.378;132.048;2229.65;1055.13;
17;86109.750;1818.06;17402.277;62942.724;117.296;2160.80;1024.34;
18;87954.624;1943.05;17402.277;64755.840;31.756;2412.01;1087.88;
19;89115.825;2040.83;32729.955;50630.701;61.152;2472.32;1150.53;
20;87715.383;1949.62;32729.955;49243.826;88.886;2485.65;1116.37;
21;84222.066;1767.89;32729.955;45843.615;208.153;2361.00;1020.66;
22;79894.570;1547.47;32729.955;41787.431;520.362;1829.03;920.24;
23;76306.576;1283.13;7371.413;62990.623;11.559;1489.50;769.16;
