Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76197.790;1317.39;7371.413;62481.729;56.776;1559.33;832.25;
1;74364.692;1183.31;7371.413;60704.571;153.075;1384.42;742.60;
2;73399.717;1096.41;7371.413;59794.818;212.902;1284.21;680.78;
3;73003.345;1075.30;7371.413;59417.742;241.048;1260.65;664.71;
4;74037.423;1238.47;7371.413;60466.753;235.846;1460.69;753.16;
5;75808.564;1354.09;7371.413;62272.699;254.007;1584.20;817.71;
6;79107.757;1476.21;20629.772;52280.201;250.411;1737.50;903.27;
7;83659.301;1699.66;20629.772;56607.198;125.930;2061.14;1044.54;
8;87460.182;1872.54;17402.277;63850.531;308.500;2251.70;1205.71;
9;89719.496;1942.49;17402.277;65955.494;183.782;2565.55;0.00;
10;90230.317;1959.06;17402.277;66390.845;127.928;2475.01;1181.69;
11;90099.586;1948.92;17402.277;66224.921;107.972;2612.31;0.00;
12;89843.620;1952.17;17402.277;65976.513;107.126;2607.56;0.00;
13;90351.765;1968.27;17402.277;66476.828;97.684;2624.23;0.00;
14;90473.316;1993.06;17402.277;66598.931;90.573;2638.15;0.00;
15;90290.163;1990.71;17402.277;66409.463;49.704;2634.53;0.00;
16;89906.986;1987.61;17402.277;66061.366;57.690;2486.65;1224.68;
17;89220.759;1973.81;17402.277;65421.525;76.800;2470.96;1227.93;
18;89780.050;1987.74;17402.277;66021.856;74.661;2473.20;1225.94;
19;90756.172;2025.19;32729.955;51767.748;135.369;2521.40;1273.95;
20;89483.054;1997.32;32729.955;50512.729;139.845;2498.43;1241.79;
21;86928.817;1945.56;32729.955;48310.387;225.824;2482.72;1271.72;
22;82258.128;1779.58;32729.955;43964.045;514.640;2399.92;1167.30;
23;79288.147;1522.26;7371.413;65782.875;22.928;1893.16;1008.20;
