Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75397.740;1280.43;7371.413;61817.230;51.923;2112.39;805.44;
1;73588.483;1169.27;7371.413;60056.131;131.894;2026.88;728.48;
2;72390.830;1108.44;7371.413;58899.081;187.608;2026.31;673.18;
3;72020.029;1101.45;7371.413;58551.817;215.529;2025.44;668.22;
4;71842.910;1100.80;7371.413;58377.020;219.498;2023.65;659.23;
5;71746.626;1075.69;7371.413;58314.716;249.691;2024.98;627.30;
6;72776.979;1105.69;20629.772;46169.427;295.708;2026.94;643.00;
7;76132.072;1283.49;20629.772;49401.240;149.319;2005.15;734.23;
8;80066.855;1506.95;17402.277;56742.413;328.004;2004.97;882.56;
9;83094.802;1700.05;17402.277;59606.710;165.219;2209.49;805.93;
10;84573.726;1801.46;17402.277;61006.283;92.273;2527.19;1037.12;
11;85214.145;1828.74;17402.277;61617.538;64.036;2662.40;791.63;
12;85348.872;1821.43;17402.277;61763.699;59.922;2711.93;652.12;
13;85463.627;1829.06;17402.277;61888.133;62.979;2774.80;664.74;
14;85624.650;1834.44;17402.277;62049.762;59.597;2818.28;636.28;
15;85655.365;1831.16;17402.277;62086.204;57.064;2822.23;559.47;
16;85875.964;1832.85;17402.277;62335.802;58.860;2823.28;456.58;
17;86019.525;1822.23;17402.277;62536.930;64.634;2538.13;496.97;
18;86738.438;1833.09;17402.277;63276.845;53.110;2505.99;531.26;
19;87645.714;1879.79;32729.955;48978.990;122.872;2495.96;1119.31;
20;86990.708;1820.91;32729.955;48384.276;159.249;2445.40;1064.67;
21;84433.520;1714.61;32729.955;45945.661;290.905;2237.22;1061.42;
22;80110.810;1582.63;32729.955;41878.932;614.586;2065.83;1006.07;
23;77342.425;1303.00;7371.413;63799.094;16.188;2061.25;856.39;
