Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75478.858;1241.31;7371.413;62069.028;49.604;1433.89;787.04;
1;73914.569;1203.73;7371.413;60581.700;137.185;1393.72;744.54;
2;73260.575;1148.34;7371.413;59979.546;192.726;1332.50;691.92;
3;73360.749;1150.09;7371.413;60119.072;216.773;1340.41;691.29;
4;74409.381;1247.52;7371.413;61160.215;202.806;1463.69;719.31;
5;76834.125;1384.08;7371.413;63447.742;169.625;1642.86;778.54;
6;80356.034;1482.62;20629.772;53644.015;162.995;1788.76;855.35;
7;84624.042;1652.83;20629.772;57730.281;80.257;2044.66;972.99;
8;88326.378;1821.31;17402.277;64851.150;274.903;2404.54;1019.30;
9;90437.012;1879.59;17402.277;66841.403;178.767;2561.05;1031.38;
10;90621.955;1864.91;17402.277;66979.660;158.833;2636.99;0.00;
11;90474.141;1849.22;17402.277;66798.785;155.102;2610.26;0.00;
12;90018.472;1815.14;17402.277;66361.644;159.710;2537.92;0.00;
13;90306.383;1815.88;17402.277;66639.453;148.501;2560.23;0.00;
14;90193.896;1878.47;17402.277;66554.586;141.673;2541.01;1031.06;
15;89903.620;1906.62;17402.277;66242.548;102.986;2614.92;1174.04;
16;89617.934;1899.34;17402.277;65984.600;109.967;2592.08;1132.51;
17;89422.178;1869.61;17402.277;65857.925;119.923;2557.17;1102.38;
18;90551.624;1940.12;17402.277;66969.362;63.014;2702.65;1137.53;
19;91525.592;1974.31;32729.955;52751.779;130.779;2782.87;1170.77;
20;89881.032;1903.65;32729.955;51169.406;163.056;2759.00;1135.21;
21;86803.133;1748.25;32729.955;48271.845;288.351;2570.09;1063.96;
22;82192.539;1545.44;32729.955;43926.863;583.511;2204.96;944.14;
23;79113.436;1407.15;7371.413;65563.891;12.076;1823.39;852.42;
