Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76157.801;1133.96;7371.413;62632.443;24.490;1364.53;619.55;
1;74897.291;949.29;7371.413;61419.007;83.018;1268.31;557.69;
2;74176.761;757.57;7371.413;60755.665;134.542;2199.17;0.00;
3;74440.573;820.34;7371.413;61044.560;163.499;2199.39;0.00;
4;75869.562;998.36;7371.413;62468.830;152.916;1352.24;443.21;
5;78169.580;1336.38;7371.413;64760.749;120.769;1668.66;795.35;
6;81233.873;1503.32;20629.772;54564.542;148.679;1841.99;766.91;
7;84991.464;1637.28;20629.772;58113.919;74.182;2024.47;851.98;
8;88614.097;1825.33;17402.277;65092.778;263.598;2321.67;984.20;
9;90567.238;1871.52;17402.277;66890.665;151.217;2429.61;1012.90;
10;90525.071;1882.43;17402.277;66783.917;114.394;2452.45;1014.95;
11;90342.760;1845.86;17402.277;66587.134;124.610;2438.58;991.38;
12;89860.181;1817.58;17402.277;66150.740;146.952;2427.29;965.87;
13;90316.287;1840.83;17402.277;66613.919;138.089;2428.03;1005.79;
14;90366.454;1891.65;17402.277;66701.206;151.658;2424.00;1032.90;
15;90280.753;1904.69;17402.277;66607.663;127.381;2422.22;1038.63;
16;90241.154;1922.13;17402.277;66582.375;115.295;2340.28;1015.31;
17;90266.122;1925.37;17402.277;66679.388;113.605;2421.39;1008.90;
18;91733.895;2042.60;17402.277;68099.086;44.576;2474.44;1076.16;
19;92132.302;2042.18;32729.955;53280.291;118.079;2482.75;1114.37;
20;89777.159;1891.79;32729.955;50966.564;129.644;2440.00;1016.43;
21;86458.302;1678.00;32729.955;47773.908;205.112;2135.45;950.12;
22;81839.834;1431.61;32729.955;43453.223;520.381;1713.14;825.63;
23;78940.243;1272.91;7371.413;65350.013;9.225;1502.95;723.63;
