Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;76103.437;1326.35;7371.413;62374.354;61.961;1543.11;816.51;
1;74337.605;1249.28;7371.413;60681.000;163.557;1448.51;762.04;
2;73499.801;1213.42;7371.413;59894.997;223.107;1414.17;726.81;
3;73681.176;1239.03;7371.413;60112.868;250.137;1456.08;737.25;
4;74999.730;1300.90;7371.413;61447.953;234.369;1534.61;773.71;
5;76779.673;1350.32;7371.413;63254.161;236.369;1610.81;782.54;
6;80097.303;1519.66;20629.772;53339.377;244.631;1873.25;891.45;
7;84616.282;1715.30;20629.772;57562.622;118.944;2083.88;1020.60;
8;88397.782;1863.72;17402.277;64795.635;331.161;2325.28;1029.75;
9;90259.288;1907.35;17402.277;66504.788;199.704;2493.07;1086.69;
10;90323.321;1900.17;17402.277;66503.455;164.871;2494.13;1093.83;
11;90092.666;1897.85;17402.277;66235.972;154.197;2507.27;1094.23;
12;89729.280;1887.37;17402.277;65896.137;168.417;2504.30;1144.23;
13;90096.183;1890.46;17402.277;66263.609;160.425;2508.34;1137.25;
14;89880.911;1928.06;17402.277;66052.587;162.894;2524.44;1144.82;
15;89612.802;1916.27;17402.277;65790.094;129.732;2535.15;1096.77;
16;89338.948;1913.64;17402.277;65558.376;137.292;2528.99;1111.18;
17;88957.513;1904.14;17402.277;65243.854;171.600;2501.07;1092.40;
18;89966.394;1898.50;17402.277;66216.703;75.156;2514.15;1031.35;
19;91131.604;1954.72;32729.955;52198.748;171.860;2542.27;1021.13;
20;89488.492;1881.55;32729.955;50655.082;207.543;2576.97;1013.07;
21;86605.509;1795.99;32729.955;47983.126;326.698;2520.64;972.13;
22;82072.897;1625.23;32729.955;43745.460;632.252;2167.61;955.56;
23;78918.616;1423.32;7371.413;65260.322;13.549;1772.97;909.31;
