Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;84338.978;1091.39;7768.955;70143.150;113.585;1504.40;625.99;
1;82761.038;1031.82;7768.955;68626.742;194.559;1356.43;580.53;
2;82142.015;1016.52;7768.955;68044.719;248.699;1816.16;564.58;
3;82232.704;1014.08;7768.955;68140.207;259.481;1816.10;558.06;
4;83371.331;1081.81;7768.955;69281.871;249.756;1817.46;595.11;
5;86359.535;1195.69;7768.955;72216.650;178.127;1819.58;666.58;
6;89933.007;1443.83;21293.324;62333.076;231.964;1989.06;777.31;
7;93943.069;1639.47;21293.324;66155.526;118.486;2418.88;932.94;
8;97775.517;1825.42;17974.487;73488.130;310.305;2713.61;1051.11;
9;99610.667;1840.61;17974.487;75205.788;243.428;2730.70;1063.57;
10;99588.283;1828.43;17974.487;75076.137;217.002;2727.19;1063.98;
11;99172.873;1859.98;17974.487;74652.944;215.024;2702.26;1108.87;
12;98482.077;1827.92;17974.487;73970.752;216.514;2663.50;1082.57;
13;98711.983;1842.42;17974.487;74218.214;200.391;2665.56;1086.93;
14;98520.386;1837.14;17974.487;74082.785;206.350;2665.62;1093.67;
15;98550.621;1851.45;17974.487;74123.200;199.228;2661.72;1099.13;
16;98853.223;1875.82;17974.487;74414.850;160.918;2674.75;1105.30;
17;99731.947;1852.03;17974.487;75250.324;85.775;2855.24;1030.78;
18;100882.757;1882.79;17974.487;76412.134;47.269;3306.22;974.26;
19;99809.683;1889.74;33527.499;59915.882;160.471;3263.08;937.62;
20;97248.554;1832.05;33527.499;57402.659;202.783;2917.11;1095.23;
21;94343.436;1765.21;33527.499;54714.831;258.210;2590.64;879.88;
22;90475.459;1569.06;33527.499;51019.814;436.650;2395.55;952.33;
23;87583.694;1382.09;7768.955;73387.400;11.239;2366.27;852.05;
