Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;79994.799;1135.57;7768.955;66040.114;201.210;1303.02;683.51;
1;78110.073;1055.17;7768.955;64279.570;297.832;1168.80;610.55;
2;77175.890;981.12;7768.955;63396.473;345.378;1165.35;552.00;
3;76909.453;851.72;7768.955;63145.283;371.428;1165.35;0.00;
4;77383.676;996.59;7768.955;63628.116;357.447;1170.74;555.19;
5;78420.609;1042.99;7768.955;64641.202;318.379;1197.75;589.70;
6;79683.292;1047.97;21293.324;52467.822;405.100;1268.01;594.74;
7;82406.946;1164.85;21293.324;55111.342;304.412;1551.57;653.74;
8;85994.001;1448.95;17974.487;62202.870;506.746;2033.05;2.78;
9;88692.949;1565.63;17974.487;64775.371;407.304;2048.79;929.41;
10;89980.672;1591.29;17974.487;66027.429;364.064;2055.53;979.43;
11;90141.446;1586.26;17974.487;66170.642;371.442;2056.19;978.49;
12;90038.616;1602.85;17974.487;66104.102;380.513;2054.27;980.56;
13;89958.098;1604.17;17974.487;66043.293;386.794;2055.05;989.10;
14;90113.485;1609.89;17974.487;66201.342;393.589;1983.18;995.77;
15;90406.754;1610.25;17974.487;66490.873;394.134;1982.36;987.66;
16;91302.338;1656.88;17974.487;67411.262;375.751;2419.61;987.56;
17;92663.824;1791.88;17974.487;68735.008;284.939;2451.68;1033.48;
18;94469.736;1858.98;17974.487;70399.240;112.792;2561.26;994.80;
19;94206.180;1838.18;33527.499;54774.888;285.955;2545.98;852.41;
20;92072.434;1790.89;33527.499;52702.599;342.606;2546.02;986.67;
21;88720.474;1614.03;33527.499;49444.176;445.320;2096.56;991.67;
22;84839.279;1425.04;33527.499;45758.382;721.076;1804.92;886.39;
23;82113.625;1231.91;7768.955;68090.264;64.133;1553.26;756.57;
