Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;88450.440;1173.41;7768.955;74365.814;15.219;1427.66;704.75;
1;86619.149;1115.18;7768.955;72563.331;55.045;1357.00;628.19;
2;85545.940;1065.13;7768.955;71524.641;102.026;1317.06;587.04;
3;85197.849;1028.66;7768.955;71192.808;122.307;1317.65;558.64;
4;85716.420;1069.81;7768.955;71703.628;104.072;1317.58;573.04;
5;87092.452;1134.75;7768.955;73020.962;39.660;1374.62;617.98;
6;88103.636;1151.16;21293.324;60546.287;90.541;1378.18;619.07;
7;90613.085;1229.38;21293.324;63006.342;18.695;1506.60;636.88;
8;93682.906;1450.26;17974.487;69581.159;208.250;1833.32;675.11;
9;96519.746;1600.48;17974.487;72350.433;162.745;1989.89;911.10;
10;97866.700;1703.17;17974.487;73646.884;124.641;2148.68;1023.96;
11;98290.565;1727.39;17974.487;74064.028;131.006;2191.75;1062.90;
12;98135.611;1716.78;17974.487;73922.818;145.262;2200.95;1039.68;
13;98114.489;1724.73;17974.487;73893.960;158.790;2187.98;1045.38;
14;98234.438;1682.65;17974.487;73970.539;177.798;2344.46;1004.83;
15;98812.161;1680.01;17974.487;74576.395;171.817;2383.83;988.67;
16;100133.646;1726.26;17974.487;75933.544;129.072;2322.08;998.26;
17;101770.642;1865.10;17974.487;77527.165;18.692;2503.07;1094.54;
18;102390.941;1889.60;17974.487;78182.039;13.463;2837.53;1116.23;
19;101106.134;1836.00;33527.499;61317.100;88.432;2617.80;1100.26;
20;98961.942;1784.17;33527.499;59161.466;133.653;2526.81;1069.36;
21;96348.885;1713.26;33527.499;56548.156;200.925;2402.44;1046.18;
22;92767.045;1428.75;33527.499;52905.665;330.756;1964.96;836.07;
23;90126.767;1215.00;7768.955;75600.750;8.561;1624.40;690.44;
