Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;87759.321;1147.32;7768.955;73604.474;10.172;2302.20;643.58;
1;85990.148;1066.62;7768.955;71847.015;37.004;1441.83;601.02;
2;85097.897;1043.08;7768.955;70984.745;81.488;1383.53;577.69;
3;85126.590;1045.94;7768.955;71013.287;80.636;1368.64;572.87;
4;86870.877;1119.12;7768.955;72747.316;63.790;1374.01;611.91;
5;89765.786;1215.83;7768.955;75621.220;17.565;1486.30;674.98;
6;93030.484;1361.18;21293.324;65403.758;86.373;1735.84;757.58;
7;97174.713;1609.15;21293.324;69433.125;41.975;2238.17;918.21;
8;100892.135;1749.90;17974.487;76667.321;194.773;2553.86;1018.96;
9;103012.533;1835.87;17974.487;78715.738;148.479;2685.08;1013.23;
10;103289.795;1853.24;17974.487;78918.314;124.200;2846.79;942.54;
11;102883.519;1829.30;17974.487;78507.627;121.469;2544.46;1011.68;
12;102311.864;1824.61;17974.487;77925.439;140.392;2620.79;981.75;
13;102439.596;1838.34;17974.487;78077.884;156.757;2627.81;1002.44;
14;102150.137;1834.68;17974.487;77821.323;173.921;2472.32;1023.59;
15;102133.496;1833.06;17974.487;77835.545;138.273;2485.42;1032.04;
16;102588.770;1828.46;17974.487;78274.966;103.362;2489.60;1037.67;
17;103495.517;1852.26;17974.487;79138.193;39.084;2673.89;1031.48;
18;103962.725;1869.91;17974.487;79604.907;38.762;2793.35;1083.91;
19;102668.990;1864.49;33527.499;62791.791;66.380;2797.23;907.67;
20;100433.566;1799.77;33527.499;60622.157;114.043;2631.06;1069.97;
21;97624.320;1720.28;33527.499;57919.110;159.653;2528.24;1021.17;
22;93707.173;1434.15;33527.499;54157.871;322.606;2052.76;836.30;
23;90802.192;1231.28;7768.955;76656.460;14.905;2325.60;698.75;
